t,tilt,effort_max,joint_speed_max
0.22,0.0011293387453759536,0.0,0.12445332857356196
0.224,0.0011684886564137249,0.0,0.12417731092786705
0.228,0.0012081220835194863,0.0,0.12390089689288233
0.232,0.0012482248833490847,0.0,0.12362433026493053
0.23600000000000002,0.0012887847373353565,0.0,0.12334780275009456
0.24000000000000002,0.0013297912051462115,0.0,0.12307146338651274
0.24400000000000002,0.001371235736497411,0.0,0.12279542656144896
0.24800000000000003,0.0014131116494619424,0.0,0.1225197787694944
0.252,0.0014554140790501717,0.0,0.1222445842593478
0.256,0.0014981399025668757,0.0,0.12196988971234676
0.26,0.00154128764708423,0.0,0.12169572808663075
0.264,0.0015848573823119467,0.0,0.12142212174970786
0.268,0.0016288506044321667,0.0,0.12114908500956705
0.272,0.0016732701129468608,0.0,0.12087662614197928
0.276,0.00171811988515425,0.0,0.1206047489991017
0.28,0.0017634049499925379,0.0,0.12033345427307873
0.28400000000000003,0.001809131263744317,0.0,0.12006274047739302
0.28800000000000003,0.0018553055896586275,0.0,0.11979260469942409
0.29200000000000004,0.001901935382844261,0.0,0.11952304316897823
0.29600000000000004,0.0019490286820807064,0.0,0.11925405167991096
0.30000000000000004,0.0019965940084698337,0.0,0.11898562589590286
0.304,0.002044640272847933,0.0,0.11871776156548082
0.308,0.0020931766912160696,0.0,0.11845045466702905
0.312,0.002142212709100759,0.0,0.11818370150025721
0.316,0.0021917579344454,0.0,0.11791749873756815
0.32,0.0022418220794081095,0.0,0.11765184344590546
0.324,0.0022924149100781903,0.0,0.11738673308721868
0.328,0.002343546204343449,0.0,0.11712216550428842
0.332,0.0023952257170895682,0.0,0.11685813889670928
0.336,0.0024474631524653476,0.0,0.11659465179090898
0.34,0.0025002681428219742,0.0,0.11633170300703566
0.34400000000000003,0.0025536502328757675,0.0,0.11606929162472704
0.34800000000000003,0.002607618869891311,0.0,0.11580741694936864
0.35200000000000004,0.002662183397895279,0.0,0.11554607847972607
0.35600000000000004,0.0027173530564669874,0.0,0.11528527587773674
0.36000000000000004,0.002773136982658902,0.0,0.1150250089408129
0.36400000000000005,0.002829544216294753,0.0,0.1147652775767776
0.36800000000000005,0.0028865837075269588,0.0,0.11450608178166195
0.372,0.0029442643264057243,0.0,0.11424742162016058
0.376,0.0030025948740511205,0.0,0.11398929720865182
0.38,0.0030615840952140615,0.0,0.11373170870064521
0.384,0.003121240691215559,0.0,0.11347465627442489
0.388,0.0031815733340021107,0.0,0.11321814012261104
0.392,0.003242590679782806,0.0,0.11296216044358118
0.396,0.003304301383084877,0.0,0.11270671743427425
0.4,0.0033667141106216774,0.0,0.11245181128442781
0.404,0.003429837554354835,0.0,0.11219744217187443
0.40800000000000003,0.003493680444588293,0.0,0.11194361025876873
0.41200000000000003,0.003558251562003373,0.0,0.11169031568856419
0.41600000000000004,0.0036235597492312753,0.0,0.11143755858359873
0.42000000000000004,0.003689613921515345,0.0,0.1111853390432074
0.42400000000000004,0.0037564230767007808,0.0,0.11093365714208576
0.42800000000000005,0.003823996304352928,0.0,0.1106825129290226
0.43200000000000005,0.003892342794006684,0.0,0.11043190642574319
0.43600000000000005,0.00396147184272081,0.0,0.1101818376258773
0.44,0.004031392861842497,0.0,0.10993230649397155
0.444,0.0041021153828491395,0.0,0.10968331296451951
0.448,0.004173649062847359,0.0,0.10943485694098776
0.452,0.004246003689109921,0.0,0.1091869382947784
0.456,0.004319189183144352,0.0,0.10893955686416594
0.46,0.004393215604295176,0.0,0.10869271245315074
0.464,0.004468093152634792,0.0,0.10844640483032923
0.468,0.004543832171665481,0.0,0.10820063372760312
0.47200000000000003,0.004620443150592098,0.0,0.10795539883898866
0.47600000000000003,0.004697936726075356,0.0,0.10771069981936456
0.48000000000000004,0.004776323684040042,0.0,0.10746653628319058
0.48400000000000004,0.004855614960987999,0.0,0.10722290780332117
0.48800000000000004,0.004935821645281234,0.0,0.10697981390985238
0.49200000000000005,0.0050169549782050574,0.0,0.10673725408893846
0.49600000000000005,0.0050990263549720175,0.0,0.10649522778188064
0.5,0.005182047325679096,0.0,0.10625373438418477
0.504,0.0052660295962079495,0.0,0.10601277324479894
0.508,0.005350985029059265,0.0,0.10577234366551912
0.512,0.005436925644256357,0.0,0.10553244490048264
0.516,0.005523863620335722,0.0,0.10529307615589185
0.52,0.005611811295241597,0.0,0.10505423659001183
0.524,0.00570078116741162,0.0,0.10481592531309979
0.528,0.005790785896883458,0.0,0.10457814138778493
0.532,0.005881838306404183,0.0,0.10434088382957842
0.536,0.005973951382823479,0.0,0.10410415160747923
0.54,0.00606713827832148,0.0,0.1038679436449303
0.544,0.00616141231197635,0.0,0.10363225882083038
0.548,0.006256786971210637,0.0,0.10339709597086925
0.552,0.006353275913425941,0.0,0.10316245388892628
0.556,0.006450892967788429,0.0,0.10292833132872455
0.56,0.006549652136978479,0.0,0.10269472700557902
0.5640000000000001,0.006649567599022897,0.0,0.1024616395983708
0.5680000000000001,0.006750653709363146,0.0,0.1022290677515471
0.5720000000000001,0.006852925002807911,0.0,0.101997010077349
0.5760000000000001,0.0069563961956810964,0.0,0.10176546515810285
0.5800000000000001,0.007061082187936478,0.0,0.10153443154860667
0.5840000000000001,0.0071669980654387195,0.0,0.10130390777857914
0.5880000000000001,0.007274159102205106,0.0,0.10107389235521139
0.5920000000000001,0.007382580762786247,0.0,0.10084438376570388
0.5960000000000001,0.007492278704631685,0.0,0.1006153804798872
0.6000000000000001,0.007603268780449299,0.0,0.10038688095283466
0.6040000000000001,0.00771556704079619,0.0,0.1001588836274789
0.608,0.007829189736486828,0.0,0.09993138693722511
0.612,0.00794415332119133,0.0,0.09970438930851315
0.616,0.008060474453961805,0.0,0.09947788916338407
0.62,0.008178170001860876,0.0,0.09925188492194402
0.624,0.008297257042605402,0.0,0.09902637500481554
0.628,0.008417752867226676,0.0,0.09880135783548809
0.632,0.00853967498272164,0.0,0.09857683184258756
0.636,0.008663041114800157,0.0,0.09835279546205804
0.64,0.0087878692106189,0.0,0.09812924713927386
0.644,0.008914177441540846,0.0,0.097906185331004
0.648,0.009041984205917765,0.0,0.09768360850730658
0.652,0.009171308131953203,0.0,0.09746151515325405
0.656,0.009302168080457791,0.0,0.09723990377061342
0.66,0.00943458314778782,0.0,0.09701877287933189
0.664,0.00956857266873815,0.0,0.09679812101893713
0.668,0.009704156219413538,0.0,0.09657794674982143
0.672,0.009841353620257443,0.0,0.09635824865368738
0.676,0.009980184938963176,0.0,0.09613902532704852
0.68,0.010120670493559044,0.0,0.09592027539076303
0.684,0.010262830855353558,0.0,0.09570199749696044
0.6880000000000001,0.010406686852110856,0.0,0.09548419033366679
0.6920000000000001,0.010552259571017764,0.0,0.09526685261738782
0.6960000000000001,0.01069957036196369,0.0,0.09504998308520915
0.7000000000000001,0.010848640840605026,0.0,0.09483358049692525
0.7040000000000001,0.010999492891650113,0.0,0.09461764363665437
0.7080000000000001,0.011152148672096433,0.0,0.09440217131377383
0.7120000000000001,0.011306630614601727,0.0,0.09418716236344324
0.7160000000000001,0.011462961430811524,0.0,0.09397261564678232
0.7200000000000001,0.011621164114789464,0.0,0.09375853005077982
0.7240000000000001,0.01178126194646373,0.0,0.09354490448800647
0.7280000000000001,0.011943278495122823,0.0,0.09333173789616549
0.7320000000000001,0.01210723762296212,0.0,0.09311902923750238
0.7360000000000001,0.012273163488672637,0.0,0.0929067774981154
0.74,0.012441080551081337,0.0,0.09269498168715518
0.744,0.01261101357281532,0.0,0.09248364083593177
0.748,0.012782987624033819,0.0,0.09227275399699263
0.752,0.012957028086232178,0.0,0.09206232024306191
0.756,0.013133160656044564,0.0,0.09185233866598792
0.76,0.013311411349145777,0.0,0.09164280837554413
0.764,0.01349180650416843,0.0,0.09143372849831831
0.768,0.013674372786713749,0.0,0.09122509817641862
0.772,0.013859137193373098,0.0,0.09101691656621042
0.776,0.014046127055843004,0.0,0.09080918283701103
0.78,0.014235370045066658,0.0,0.09060189616976388
0.784,0.014426894175471638,0.0,0.09039505575565039
0.788,0.014620727809183144,0.0,0.0901886607947015
0.792,0.014816899660425913,0.0,0.08998271049441213
0.796,0.015015438799846353,0.0,0.08977720406834064
0.8,0.015216374659002139,0.0,0.08957214073464835
0.804,0.015419737034843995,0.0,0.08936751971473066
0.808,0.015625556094280072,0.0,0.08916334023177214
0.812,0.015833862378840005,0.0,0.0889596015093443
0.8160000000000001,0.016044686809314385,0.0,0.08875630277002138
0.8200000000000001,0.01625806069055772,0.0,0.08855344323398713
0.8240000000000001,0.016474015716272074,0.0,0.08835102211768815
0.8280000000000001,0.01669258397389894,0.0,0.08814903863251354
0.8320000000000001,0.016913797949568623,0.0,0.08794749198347702
0.8360000000000001,0.01713769053311881,0.0,0.08774628315688551
0.8400000000000001,0.01736429502315977,0.0,0.08754592736736158
0.8440000000000001,0.017593685310814334,0.0,0.08734612206045475
0.8480000000000001,0.017826007617623457,0.0,0.08714676538219521
0.8520000000000001,0.018061382275482294,0.0,0.0869478037238313
0.8560000000000001,0.018299900838054987,0.0,0.08674921363238826
0.8600000000000001,0.018541635782324824,0.0,0.08655098957870308
0.8640000000000001,0.018786647227553452,0.0,0.08635313586505831
0.8680000000000001,0.019034987565925705,0.0,0.08615566142471023
0.8720000000000001,0.019286704631653415,0.0,0.08595857661286259
0.876,0.01954184384866235,0.0,0.08576189134428491
0.88,0.019800449665729383,0.0,0.08556561412047206
0.884,0.02006256649626083,0.0,0.08536975162593537
0.888,0.020328239315470495,0.0,0.08517430867259548
0.892,0.020597514022127873,0.0,0.08497928834232375
0.896,0.02087043764044287,0.0,0.08478469222876367
0.9,0.021147058414842157,0.0,0.08459052071486933
0.904,0.021427425834787243,0.0,0.08439677324770173
0.908,0.021711590615321963,0.0,0.08420344858859721
0.912,0.021999604651385975,0.0,0.08401054502815249
0.916,0.02229152095802909,0.0,0.08381806056250442
0.92,0.022587393605011587,0.0,0.08362599303185383
0.924,0.022887277651213466,0.0,0.08343434022463847
0.928,0.02319122908252443,0.0,0.08324309995189301
0.932,0.0234993047553425,0.0,0.08305227009683624
0.936,0.023811562346941845,0.0,0.08286184864455647
0.9400000000000001,0.02412806031327009,0.0,0.08267183369617323
0.9440000000000001,0.02444885785424962,0.0,0.08248222347145677
0.9480000000000001,0.024774014886439325,0.0,0.08229275623742917
0.9520000000000001,0.02510359090340939,0.0,0.08210394745752736
0.9560000000000001,0.025437634742238167,0.0,0.08191574679734744
0.9600000000000001,0.02577622959939861,0.0,0.08172799866633362
0.9640000000000001,0.026119490850712142,0.0,0.0815406228523579
0.9680000000000001,0.026467530721304453,0.0,0.08135358522637329
0.9720000000000001,0.02682044961505405,0.0,0.08116687733952309
0.9760000000000001,0.0271783365492263,0.0,0.08098050405617364
0.9800000000000001,0.027541271756752465,0.0,0.08079447636546558
0.9840000000000001,0.027909329418045865,0.0,0.08060880724879722
0.9880000000000001,0.028282579995923644,0.0,0.0804235093314782
0.9920000000000001,0.02866109209741798,0.0,0.08023832210433075
0.9960000000000001,0.0290449313388577,0.0,0.08005374601585552
1.0,0.029434124463950082,0.0,0.07986956601012095
1.004,0.029828674648698116,0.0,0.07968577778556739
1.008,0.0302286036150152,0.0,0.07950240769351025
1.012,0.030633953177074725,0.0,0.07931947141976572
1.016,0.0310447816841443,0.0,0.07913697245562412
1.02,0.031461160684386,0.0,0.07895490566257833
1.024,0.03188317220697885,0.0,0.0787732606660871
1.028,0.03231090657046573,0.0,0.07859202443495826
1.032,0.03274446060690786,0.0,0.07841118311155203
1.036,0.03318393621649719,0.0,0.07823072324414251
1.04,0.03362943918938548,0.0,0.0780506325621051
1.044,0.03408107824746824,0.0,0.07787090041039896
1.048,0.03453896427013057,0.0,0.07769151793682252
1.052,0.035003209675851576,0.0,0.07751247810556547
1.056,0.03547392793712825,0.0,0.07733377559394228
1.06,0.03595123321008653,0.0,0.07715540661560873
1.064,0.036435240062946135,0.0,0.07697736870260019
1.068,0.03692606328960931,0.0,0.07679966046972111
1.072,0.03742381779611193,0.0,0.07662228137839167
1.076,0.03792861854898835,0.0,0.07644523151124202
1.08,0.038440580575566416,0.0,0.07626851136522779
1.084,0.03895981900714535,0.0,0.07609212166778923
1.088,0.039486449156769916,0.0,0.07591606321822614
1.092,0.04002058662418196,0.0,0.07574033675510254
1.096,0.040562347421139885,0.0,0.07556494284897887
1.1,0.04111184811117442,0.0,0.07538988181922077
1.104,0.04166920595843991,0.0,0.07521515367289842
1.108,0.04223453908106725,0.0,0.07504075806355213
1.112,0.04280796660510402,0.0,0.07486669426741474
1.116,0.04338960881568947,0.0,0.07469296117446507
1.12,0.043979587302864186,0.0,0.07451955729200997
1.124,0.044578025099781135,0.0,0.07434648075827949
1.1280000000000001,0.045185046811821214,0.0,0.07417372936387849
1.1320000000000001,0.04580077873542795,0.0,0.07400130057900353
1.1360000000000001,0.04642534896598148,0.0,0.07382919158458172
1.1400000000000001,0.04705888749441949,0.0,0.07365739930572912
1.1440000000000001,0.04770152629259041,0.0,0.0734859204460507
1.1480000000000001,0.04835339938765435,0.0,0.07331475152165048
1.152,0.049014642926010814,0.0,0.07314388889381009
1.156,0.04968539522750298,0.0,0.07297332879960021
1.16,0.050365796830706695,0.0,0.07280306737983354
1.164,0.05105599053024507,0.0,0.07263310070385957
1.168,0.05175612140713143,0.0,0.07336315012325417
1.172,0.05246633685318391,0.0,0.07437393451061962
1.176,0.05318678659052157,0.0,0.07539988206102592
1.18,0.0539176226871671,0.0,0.07644125661713724
1.184,0.05465899956971272,0.0,0.07749831489481161
1.188,0.055411074033969075,0.0,0.07857130701493303
1.192,0.05617400525442165,0.0,0.07966047719531742
1.196,0.05694795479326716,0.0,0.08076606456562922
1.2,0.057733086609668284,0.0,0.08188830407074228
1.204,0.05852956706986023,0.0,0.0830274274308296
1.208,0.059337564958543025,0.0,0.0841836641297152
1.212,0.06015725149201116,0.0,0.08535724240641225
1.216,0.06098880033330461,0.0,0.08654839022825025
1.22,0.06183238760963825,0.0,0.08775733622750548
1.224,0.06268819193228437,0.0,0.08898431058685431
1.228,0.06355639441896772,0.0,0.09022954586222767
1.232,0.06443717871885611,0.0,0.09149327773469826
1.236,0.06533073104010927,0.0,0.09277574568588377
1.24,0.06623724017993102,0.0,0.09407719359385128
1.244,0.0671568975570229,0.0,0.09539787024880679
1.248,0.06808989724634221,0.0,0.09673802978978009
1.252,0.06903643601598955,0.0,0.09809793206519304
1.256,0.06999671336607484,0.0,0.09947784292151937
1.26,0.07097093156940373,0.0,0.10087803442535402
1.264,0.07195929571379688,0.0,0.10229878502497121
1.268,0.0729620137458641,0.0,0.10374037965802282
1.272,0.07397929651607767,0.0,0.10520310981233848
1.276,0.07501135782498543,0.0,0.10668727354690072
1.28,0.07605841447038593,0.0,0.10819317548003608
1.284,0.07712068629536467,0.0,0.10972112675162987
1.288,0.07819839623703785,0.0,0.11127127528755651
1.292,0.0792917703759079,0.0,0.11284107717967957
1.296,0.08040104665823389,0.0,0.11443079622961601
1.3,0.08152649084562531,0.0,0.1160409481957849
1.304,0.08266835417453906,0.0,0.11767182939814298
1.308,0.0838268745433367,0.0,0.11932391983503902
1.312,0.08500228418342205,0.0,0.12099784558588512
1.316,0.08619481405152285,0.0,0.12269432089213025
1.32,0.08740469669087683,0.0,0.12441410421865984
1.324,0.08863216808645381,0.0,0.12615796731215015
1.328,0.08987746882698214,0.0,0.12792667401108723
1.332,0.09114084479214424,0.0,0.12972096620413556
1.336,0.09242254751959383,0.0,0.1315415550265831
1.34,0.09372283436051272,0.0,0.13338911590461588
1.344,0.09504196849950726,0.0,0.1352642864301707
1.348,0.09638021889108353,0.0,0.1371676663142792
1.352,0.09773786014847899,0.0,0.13909981885548992
1.356,0.09911517240891748,0.0,0.14106127349498487
1.36,0.10051244119141117,0.0,0.1430525291276535
1.364,0.10192995725756245,0.0,0.14507405791019085
1.368,0.10336801648208709,0.0,0.1471263093612362
1.3719999999999999,0.10482691973711829,0.0,0.149209714590266
1.376,0.10630697279258082,0.0,0.15132469052487335
1.38,0.1078084862337448,0.0,0.15347164403314476
1.384,0.10933177539622844,0.0,0.15565097586029505
1.388,0.11087716031817461,0.0,0.15786308431794957
1.392,0.11244496570897061,0.0,0.16010836868101272
1.396,0.11403552093361563,0.0,0.162387232261408
1.4,0.11564916001171616,0.0,0.16470008514044138
1.404,0.1172862216299567,0.0,0.16704734655223463
1.408,0.1189470491668751,0.0,0.16942944691988673
1.412,0.12063199072872585,0.0,0.17184682955364636
1.416,0.1223413991952568,0.0,0.17429995202671142
1.42,0.12407563227420175,0.0,0.1767892872492418
1.424,0.125835052563391,0.0,0.17931532426505067
1.428,0.12762002761938337,0.0,0.1818785687980882
1.432,0.12943093003162956,0.0,0.1844795435776168
1.436,0.13126813750121188,0.0,0.18711878847178604
1.44,0.1331320329233184,0.0,0.18979686045942545
1.444,0.13502300447265414,0.0,0.19251433346924368
1.448,0.13694144569110853,0.0,0.19527179811452455
1.452,0.13888775557704455,0.0,0.19806986134976476
1.456,0.14086233867569645,0.0,0.2009091460737972
1.46,0.14286560517020327,0.0,0.20379029070173693
1.464,0.14489797097290977,0.0,0.2067139487256768
1.468,0.14695985781662577,0.0,0.20968078828164133
1.472,0.14905169334559643,0.0,0.21269149173776855
1.476,0.15117391120601364,0.0,0.21574675531626575
1.48,0.15332695113593084,0.0,0.21884728875927079
1.484,0.15551125905451957,0.0,0.22199381504648505
1.488,0.15772728715062068,0.0,0.2251870701703966
1.492,0.1599754939705979,0.0,0.22842780297290174
1.496,0.1622563445055337,0.0,0.23171677504547933
1.5,0.1645703102778131,0.0,0.23505476069347994
1.504,0.16691786942718337,0.0,0.23844254696384987
1.508,0.16929950679637273,0.0,0.24188093373443847
1.512,0.17171571401637425,0.0,0.24537073386216599
1.516,0.1741669895914996,0.0,0.24891277338662463
1.52,0.17665383898430703,0.0,0.2525078917851475
1.524,0.17917677470051327,0.0,0.2561569422750292
1.528,0.18173631637398563,0.0,0.25986079215836166
1.532,0.18433299085191904,0.0,0.26362032320489126
1.536,0.1869673322802688,0.0,0.26743643206832785
1.54,0.18963988218953123,0.0,0.271310031035739
1.544,0.19235118958086175,0.0,0.2752420499666747
1.548,0.19510181100136903,0.0,0.27923343606285206
1.552,0.19789231060054346,0.0,0.28328515422427925
1.556,0.2007232602110424,0.0,0.28739818756818647
1.56,0.20359523944165644,0.0,0.2915735378701675
1.564,0.20650883577387322,0.0,0.29581222597263934
1.568,0.2094646446600419,0.0,0.30011529218624383
1.572,0.2124632696218907,0.0,0.3044837967007323
1.576,0.21550532234863745,0.0,0.30891882001575344
1.58,0.21859142279429247,0.0,0.31342146339741944
1.584,0.221722199273969,0.0,0.3179928493636705
1.588,0.22489828855914284,0.0,0.3226341067133758
1.592,0.22812033597090367,0.0,0.327346347807214
1.596,0.23138899544166974,0.0,0.3321307093169144
1.6,0.23470492954376823,0.0,0.33698835685114725
1.604,0.23806880957556265,0.0,0.341920486554695
1.608,0.24148131566540218,0.0,0.34692832603260493
1.612,0.24494313687334102,0.0,0.352013134896683
1.616,0.2484549712907187,0.0,0.3571762051055704
1.62,0.2520175261383241,0.0,0.36241881678806176
1.624,0.2556315178635762,0.0,0.36774189361408455
1.6280000000000001,0.2592976725129013,0.0,0.3731463923477471
1.6320000000000001,0.2630167258367152,0.0,0.3786334523999274
1.6360000000000001,0.26678942278161355,0.0,0.3842043333121035
1.6400000000000001,0.27061651759354893,0.0,0.3898603896114138
1.6440000000000001,0.27449877396182404,0.0,0.3956030497391744
1.6480000000000001,0.278436965158851,0.0,0.40143380696951897
1.6520000000000001,0.2824318741673376,0.0,0.4073542141117399
1.6560000000000001,0.28648429379753204,0.0,0.4133752725466323
1.6600000000000001,0.29059502679663357,0.0,0.41950537677830163
1.6640000000000001,0.29476488595174033,0.0,0.42573258429755795
1.6680000000000001,0.2989946941871748,0.0,0.43205858648255147
1.6720000000000002,0.3032852846566603,0.0,0.43848511159967263
1.6760000000000002,0.3076375008305807,0.0,0.4450139258782747
1.6800000000000002,0.3120521965784108,0.0,0.4516468345482726
1.6840000000000002,0.31653023624631643,0.0,0.4583856828717567
1.6880000000000002,0.32107249472989036,0.0,0.46523235718952866
1.6920000000000002,0.3256798575419703,0.0,0.47218844689691786
1.6960000000000002,0.3303532209463928,0.0,0.4792551803544463
1.7000000000000002,0.3350934922912722,0.0,0.4864341788697441
1.7040000000000002,0.33990158961101935,0.0,0.49372730185311064
1.7080000000000002,0.34477844167212207,0.0,0.5011365448988399
1.7120000000000002,0.34972498805205005,0.0,0.5086640023703193
1.7160000000000002,0.3547421791978066,0.0,0.5163118520893241
1.7200000000000002,0.3598309764733649,0.0,0.5240823479528253
1.7240000000000002,0.36499235219800036,0.0,0.5319778156739595
1.7280000000000002,0.370227289676449,0.0,0.5400006499497926
1.7320000000000002,0.3755367832214731,0.0,0.5481533124123708
1.7360000000000002,0.38092183816919467,0.0,0.5564383300935345
1.74,0.3863834708874125,0.0,0.5648582942758957
1.744,0.39192270877698354,0.0,0.5734158596612435
1.748,0.39754059026625915,0.0,0.5821137438146743
1.752,0.40323816479848096,0.0,0.5909547268561474
1.756,0.409016492811972,0.0,0.599941651378279
1.76,0.41487664571290633,0.0,0.6090774225729297
1.764,0.4208197058403802,0.0,0.6183650085511748
1.768,0.4268467664234662,0.0,0.6278074408419815
1.772,0.4329589315298891,0.0,0.637407815055288
1.776,0.4391573160059266,0.0,0.6471692916950263
1.78,0.44544304540709523,0.0,0.6570950971073753
1.784,0.45181725591915733,0.0,0.6671885245491713
1.788,0.45828109426894814,0.0,0.6774529353610933
1.792,0.4648357176244967,0.0,0.6878917602298842
1.796,0.47148229348387954,0.0,0.6985085005236331
1.8,0.47822199955223044,0.0,0.709306729683929
1.804,0.4850560236062906,0.0,0.7202900946585286
1.808,0.4919855633458694,0.0,0.731462317358145
1.812,0.4990118262315525,0.0,0.7428271961208667
1.816,0.5061360293079725,0.0,0.7543886071677127
1.82,0.513359399011936,0.0,0.7661505060329149
1.824,0.5206831709646683,0.0,0.7781169289524468
1.828,0.5281085897474215,0.0,0.7902919941944969
1.832,0.5356369086596531,0.0,0.8026799033155618
1.836,0.5432693894589732,0.0,0.8152849423259185
1.84,0.5510073020820165,0.0,0.8281114827483032
1.844,0.5588519243453735,0.0,0.8411639825537175
1.848,0.5668045416256944,0.0,0.8544469869582998
1.852,0.574866446518036,0.0,0.8679651290653823
1.856,0.5830389384715075,0.0,0.881723130336841
1.86,0.5913233234012291,0.0,0.8957258008781613
1.864,0.599720913275594,0.0,0.9099780395217179
1.868,0.6082330256777896,0.0,0.9244846557613483
1.872,0.6168609838019337,0.0,0.9392481781115845
1.876,0.6256061190900394,0.0,0.9542685669871612
1.88,0.6344697707054598,0.0,0.9695472083300297
1.884,0.6434532901638248,0.0,0.9850912142777207
1.888,0.652558032630928,0.0,1.0009079750403695
1.892,0.6617853465512231,0.0,1.0170049366503788
1.896,0.6711365751164352,0.0,1.0333895375875102
1.9,0.6806130582849117,0.0,1.050069149068198
1.904,0.6902161342913667,0.0,1.0670488060138643
1.908,0.6999471460609222,0.0,1.0844648484136852
1.912,0.7098074755960725,0.0,1.102367010382497
1.916,0.7197980048325252,0.0,1.120520508920323
1.92,0.7299193875408825,0.0,1.1385006667990407
1.924,0.740174169220054,0.0,1.1549808581609566
1.928,0.7505672418617162,0.0,1.1693147081810165
1.932,0.7611043936962922,0.0,1.1814678011810071
1.936,0.7717894656447087,0.0,1.1914893892982346
1.94,0.782623928466277,0.0,1.1994988166455245
1.944,0.793607537059277,0.0,1.2056622790707354
1.948,0.8047389054081796,0.0,1.2101721547272906
1.952,0.8160159644360621,0.0,1.213230133468786
1.956,0.8274363169892812,0.0,1.2150320895772673
1.96,0.8389975055224614,0.0,1.2157598974456028
1.964,0.8506972049516774,0.0,1.2155749106075218
1.968,0.8625333527530401,0.0,1.2146148216295518
1.972,0.8745042285872999,0.0,1.2129953384267165
1.976,0.8866084956325672,0.0,1.2108105051513658
1.98,0.89884521389431,0.0,1.2081336078266833
1.984,0.9112138328690561,0.0,1.205018529842023
1.988,0.9237141692948838,0.0,1.2015014070334162
1.992,0.9363463745399611,0.0,1.1976024787208164
1.996,0.949110895254666,0.0,1.1933280565193058
2.0,0.9620084301768231,0.0,1.1886725450911173
2.004,0.9750398853891499,0.0,1.1836204549341283
2.008,0.988206329844622,0.0,1.1781483514809215
2.012,1.001508952568462,0.0,1.1722266899607852
2.015999999,1.0149490225931872,0.0,1.165821492829449
2.019999999,1.0285278523724626,0.0,1.158895836135138
2.023999999,1.0422467651439151,0.0,1.1514111222970191
2.027999999,1.0561070664686973,0.0,1.1433281284281356
