sim_t,x,y,yaw,vx_cmd,wz_cmd,clearance_m
0.0625,-4.090846001359753e-07,-3.765870572176496e-11,1.286811482283076e-08,0.3,-2.500235414341387e-08,inf
0.125,0.0046961891045962595,-3.6736067307023586e-08,-2.7074578188348903e-06,0.3,5.464736709494979e-06,inf
0.1875,0.022693379614818255,-8.721269794591281e-08,-2.054056616075368e-06,0.3,4.22687727773524e-06,inf
0.208333333,0.028942836038836708,-9.933679347678803e-08,-1.770494048404078e-06,0.3,3.676740200439222e-06,5.978842735290527
0.208333333,0.028942836038836708,-9.933679347678803e-08,-1.770494048404078e-06,0.3,3.676740200439222e-06,5.978842735290527
0.208333333,0.028942836038836708,-9.933679347678803e-08,-1.770494048404078e-06,0.3,3.676740200439222e-06,5.978842735290527
0.208333333,0.028942836038836708,-9.933679347678803e-08,-1.770494048404078e-06,0.3,3.676740200439222e-06,5.978842735290527
0.208333333,0.028942836038836708,-9.933679347678803e-08,-1.770494048404078e-06,0.3,3.676740200439222e-06,5.978842735290527
0.208333333,0.028942836038836708,-9.933679347678803e-08,-1.770494048404078e-06,0.3,3.676740200439222e-06,5.978842735290527
0.25,0.041441669041723195,-1.184019041729664e-07,-1.232523697366104e-06,0.3,2.628105206858332e-06,5.978842735290527
0.3125,0.06018992085081382,-1.3495817914631276e-07,-4.978014533228701e-07,0.3,1.1837818117458432e-06,5.978842735290527
0.375,0.07893817356367576,-1.3854015313477122e-07,1.4736200806297967e-07,0.3,-9.902117741320232e-08,5.978842735290527
0.395833333,0.08518755277152398,-1.371411161070142e-07,3.42170048081748e-07,0.3,-4.897505166565694e-07,5.919273853302002
0.395833333,0.08518755277152398,-1.371411161070142e-07,3.42170048081748e-07,0.3,-4.897505166565694e-07,5.919273853302002
0.395833333,0.08518755277152398,-1.371411161070142e-07,3.42170048081748e-07,0.3,-4.897505166565694e-07,5.919273853302002
0.395833333,0.08518755277152398,-1.371411161070142e-07,3.42170048081748e-07,0.3,-4.897505166565694e-07,5.919273853302002
0.395833333,0.08518755277152398,-1.371411161070142e-07,3.42170048081748e-07,0.3,-4.897505166565694e-07,5.919273853302002
0.416666666,0.09143694343850253,-1.345500007243797e-07,5.273490052666758e-07,0.3,-8.629241835002346e-07,5.919273853302002
0.4375,0.09768639738623311,-1.308300891115386e-07,7.030012083717454e-07,0.3,-1.2186793361207919e-06,5.919273853302002
0.5,0.11643461416947937,-1.1349190840657225e-07,1.1722878605182262e-06,0.3,-2.1797773375386216e-06,5.919273853302002
0.5625,0.13518282937624257,-8.807113930233099e-08,1.5625359536178662e-06,0.3,-2.9952612636647313e-06,5.919273853302002
0.604166666,0.14768169175278018,-6.733870202434219e-08,1.7826320788947512e-06,0.3,-3.4649158039987475e-06,5.858221054077148
0.604166666,0.14768169175278018,-6.733870202434219e-08,1.7826320788947512e-06,0.3,-3.4649158039987475e-06,5.858221054077148
0.604166666,0.14768169175278018,-6.733870202434219e-08,1.7826320788947512e-06,0.3,-3.4649158039987475e-06,5.858221054077148
0.604166666,0.14768169175278018,-6.733870202434219e-08,1.7826320788947512e-06,0.3,-3.4649158039987475e-06,5.858221054077148
0.604166666,0.14768169175278018,-6.733870202434219e-08,1.7826320788947512e-06,0.3,-3.4649158039987475e-06,5.858221054077148
0.604166666,0.14768169175278018,-6.733870202434219e-08,1.7826320788947512e-06,0.3,-3.4649158039987475e-06,5.858221054077148
0.625,0.15393107363200717,-5.59841455801857e-08,1.881049692112854e-06,0.3,-3.678155836965297e-06,5.858221054077148
0.6875,0.17267932522424703,-1.8525404060701027e-08,2.1340331051603234e-06,0.3,-4.239379616769594e-06,5.858221054077148
0.729166666,0.18517817029010675,8.854090555853647e-09,2.270086796314452e-06,0.3,-4.55286176583022e-06,5.858221054077148
0.791666666,0.20392638759797974,5.275306165716034e-08,2.429790414732272e-06,0.3,-4.940194028522069e-06,5.858221054077148
0.8125,0.21017583236527085,6.800207681341442e-08,2.4728365855966897e-06,0.3,-5.050322066470698e-06,5.798180103302002
0.8125,0.21017583236527085,6.800207681341442e-08,2.4728365855966897e-06,0.3,-5.050322066470698e-06,5.798180103302002
0.8125,0.21017583236527085,6.800207681341442e-08,2.4728365855966897e-06,0.3,-5.050322066470698e-06,5.798180103302002
0.8125,0.21017583236527085,6.800207681341442e-08,2.4728365855966897e-06,0.3,-5.050322066470698e-06,5.798180103302002
0.8125,0.21017583236527085,6.800207681341442e-08,2.4728365855966897e-06,0.3,-5.050322066470698e-06,5.798180103302002
0.833333333,0.2164252119732165,8.350891227953556e-08,2.510458646125127e-06,0.3,-5.150237648687121e-06,5.798180103302002
0.854166666,0.2226746029199035,9.924157386807737e-08,2.5437166596989537e-06,0.3,-5.242020143356695e-06,5.798180103302002
0.916666666,0.24142284673899728,1.4750928037943438e-07,2.6171145507153904e-06,0.3,-5.4678207418976035e-06,5.798180103302002
