t,dt,force_n,tilt_rad,x,y,speed_m_s,effort_nm
0.004,0.004,0.0,0.0,-4.2767836703759016e-20,7.512001852942428e-20,4.321762617903042e-17,0.0
0.008,0.004,0.0,0.0,-8.422227043577346e-20,1.5943294630138007e-19,6.068366883431809e-17,0.0
0.012,0.004,0.0,0.0,-1.444774354445214e-19,2.6513826973270275e-19,9.540918719222417e-17,0.0
0.016,0.004,0.0,0.0,-2.186607433802519e-19,4.0373925764475085e-19,1.5287393541967458e-16,0.0
0.020000000000000004,0.0040000000000000036,0.0,0.0,-2.8056689973225103e-19,5.980538569237782e-19,2.5762669572065304e-16,0.0
0.024000000000000007,0.0040000000000000036,0.0,1.2020167404189313e-06,5.621764921299503e-07,-2.2630572843407446e-08,0.0002811242629184166,0.0
0.02800000000000001,0.0040000000000000036,0.0,1.6192290433892738e-06,-4.497844879827898e-07,-1.0766557784664553e-07,0.0004013546181527349,0.0
0.032000000000000015,0.0040000000000000036,0.0,1.5558696227168841e-06,-2.897597488093383e-06,-1.9132665652538343e-07,0.0006692792611572916,0.0
0.03600000000000002,0.0040000000000000036,0.0,1.9748395987787257e-06,-5.9791175091012475e-06,-2.4456643574180404e-07,0.0007931814754171465,0.0
0.04000000000000002,0.0040000000000000036,0.0,2.8728341268622115e-06,-9.18315013517825e-06,-2.5706490266896576e-07,0.0007943514612740287,0.0
0.044000000000000025,0.0040000000000000036,0.0,4.612553296184169e-06,-1.2252755027114603e-05,-2.2824095608617826e-07,0.0007786715412094088,0.38985695136438064
0.04800000000000003,0.0040000000000000036,0.0,7.500303765102488e-06,-1.5215765746203641e-05,-1.648378486993967e-07,0.0007156415852666419,0.3468372482957865
0.05200000000000003,0.0040000000000000036,0.0,1.2229959542640544e-05,-1.758866040763459e-05,-7.429245735729387e-08,0.0005443048358550582,0.3097932998825252
0.056000000000000036,0.0040000000000000036,0.0,1.9207799082460185e-05,-1.9063177933186404e-05,3.6723291936098357e-08,0.00030583351832978945,0.27916741480715956
0.06000000000000004,0.0040000000000000036,0.0,2.8602871098553636e-05,-1.946276418865699e-05,1.6262577156666907e-07,4.263992006362165e-05,0.2546029815012078
0.06400000000000004,0.0040000000000000036,0.0,4.044234719549018e-05,-1.8702535493993882e-05,2.9917059043739603e-07,0.00026808433200554543,0.2353761983565369
0.06800000000000005,0.0040000000000000036,0.0,5.474005199545139e-05,-1.670886418293325e-05,4.4407930224848897e-07,0.0005803831562853805,0.22063232256449167
0.07200000000000005,0.0040000000000000036,0.0,7.144567286305347e-05,-1.3454820707861206e-05,5.953738482279034e-07,0.0008935567625687021,0.20949235800059376
0.07600000000000005,0.0040000000000000036,0.0,9.036538400470152e-05,-9.017978178281835e-06,7.502762702389593e-07,0.001181014935710838,0.20949235800059376
0.08000000000000006,0.0040000000000000036,0.0,0.00011121262415771735,-3.5522571861647972e-06,9.057728513298694e-07,0.001427529308040651,0.20949235800059376
0.08400000000000006,0.0040000000000000036,0.0,0.00013367043697864797,2.761259790859028e-06,1.0591256277849736e-06,0.001627780720863498,0.20949235800059376
0.08800000000000006,0.0040000000000000036,0.0,0.00015742901429983456,9.744424395504435e-06,1.2082406569286675e-06,0.0017858142284611679,0.19428541077231107
0.09200000000000007,0.0040000000000000036,0.0,0.00018219855655792567,1.724089842999589e-05,1.3516154329277348e-06,0.0019037164376510827,0.18238238917378394
0.09600000000000007,0.0040000000000000036,0.0,0.00020765740750371174,2.5062836835498024e-05,1.4885061323190096e-06,0.001971170267656503,0.18206505300860598
0.10000000000000007,0.0040000000000000036,0.0,0.00023348297056996546,3.300180146123574e-05,1.6190200808298503e-06,0.0019881632787319315,0.18203675410367767
0.10400000000000008,0.0040000000000000036,0.0,0.00025942535698963255,4.089094005986783e-05,1.7432017328004534e-06,0.0019670471097659173,0.18223293885951444
0.10800000000000008,0.0040000000000000036,0.0,0.0002853389465549084,4.862842772460878e-05,1.8613087399393177e-06,0.0019245178879957801,0.1825956926051804
0.11200000000000009,0.0040000000000000036,0.0,0.0003111648440514567,5.616771436733102e-05,1.9742786679544923e-06,0.0018732454824826011,0.18306664301062575
0.11600000000000009,0.0040000000000000036,0.0,0.00033690402312009493,6.350101168960451e-05,2.083356825108223e-06,0.0018220224291552662,0.1835891835761966
0.12000000000000009,0.0040000000000000036,0.0,0.0003625966910378383,7.064658477733836e-05,2.1898642458568164e-06,0.001776678051316414,0.1841162906696817
0.1240000000000001,0.0040000000000000036,0.0,0.0003883067644709138,7.763915044284936e-05,2.295060087245509e-06,0.0017408117165236422,0.184612853282088
0.12800000000000009,0.00399999999999999,0.0,0.0004141156986526396,8.452599195304379e-05,2.400013964413958e-06,0.0017176181957785197,0.18505516284382245
0.1320000000000001,0.0040000000000000036,0.0,0.0004401200775053637,9.136534288458897e-05,2.505657311359473e-06,0.001709489379190909,0.18542919727638268
0.1360000000000001,0.0040000000000000036,0.0,0.0004664152149876992,9.821601691127765e-05,2.6127973321348153e-06,0.0017157136612475925,0.18572863044053242
0.1400000000000001,0.0040000000000000036,0.0,0.0004930848797944224,0.00010513084704747645,2.722031408426711e-06,0.0017347739694320017,0.1859523047750619
0.1440000000000001,0.0040000000000000036,0.0,0.0005202007773637164,0.00011215624382611021,2.8337852082297607e-06,0.0017650449209257373,0.18610293800950778
0.1480000000000001,0.0040000000000000036,0.0,0.0005478225463452994,0.00011933203238354503,2.948336290477603e-06,0.0018048738640242148,0.18618567057657204
0.1520000000000001,0.0040000000000000036,0.0,0.0005759980941795686,0.00012669148499437155,3.0658380082329423e-06,0.001852627630722698,0.18620699310380476
0.1560000000000001,0.0040000000000000036,0.0,0.0006047641928816827,0.00013426151427673182,3.186342433791667e-06,0.0019067305992597808,0.18617397115359044
0.16000000000000011,0.0040000000000000036,0.0,0.0006341472716437823,0.00014206299376397162,3.3098215457139782e-06,0.001965694534255539,0.18609371066432318
0.16400000000000012,0.0040000000000000036,0.0,0.0006641643472966527,0.00015011117506368542,3.436186260405095e-06,0.002028140892810848,0.1859730096441973
0.16800000000000012,0.0040000000000000036,0.0,0.0006948240416355159,0.00015841617390013126,3.5653031205423513e-06,0.0020928163964146532,0.18581814869425903
0.17200000000000013,0.0040000000000000036,0.0,0.0007261276441092292,0.00016698350065904978,3.697008607767619e-06,0.002158602713571546,0.18563478149140833
0.17600000000000013,0.0040000000000000036,0.0,0.0007580701832988495,0.00017581461443332084,3.8311211518448855e-06,0.0022245211005478827,0.18542789469746515
0.18000000000000013,0.0040000000000000036,0.0,0.0007906414788536945,0.0001849074828746249,3.9674509771429996e-06,0.002289732821386505,0.18520181408756634
0.18400000000000014,0.0040000000000000036,0.0,0.0008238271517117109,0.00019425713330124003,4.105807971128463e-06,0.002353536122286545,0.1849602397543969
0.18800000000000014,0.0040000000000000036,0.0,0.0008576095730496414,0.00020385618343379244,4.2460077833807376e-06,0.0024153604758784873,0.1847062980581871
0.19200000000000014,0.0040000000000000036,0.0,0.0008919687426477644,0.0002136953427891471,4.387876374093912e-06,0.0024747587428041104,0.18444260170075216
0.19600000000000015,0.0040000000000000036,0.0,0.0009268830851619313,0.00022376387813490952,4.5312532304350405e-06,0.0025313978253333324,0.18417131208723597
0.20000000000000015,0.0040000000000000036,0.0,0.0009623301615612062,0.00023405003848456126,4.675993460811287e-06,0.002585048313819912,0.18389420018656236
0.20400000000000015,0.0040000000000000036,0.0,0.0009982872923189558,0.0002445414368988063,4.82196896369757e-06,0.0026355735542184762,0.18361270357565787
0.20800000000000016,0.0040000000000000036,0.0,0.0010347320948335627,0.00025522538786366624,4.969068850261232e-06,0.0026829184956752962,0.18332797838973458
0.21200000000000016,0.0040000000000000036,0.0,0.00107164293473135,0.00026608920025796424,5.1171992814357605e-06,0.0027270986127478723,0.18304094561416792
0.21600000000000016,0.0040000000000000036,0.0,0.0011089992981636284,0.0002771204269240197,5.266282859343565e-06,0.002768189138058474,0.18275233162630905
0.22000000000000017,0.0040000000000000036,0.0,0.0011467820870375346,0.00028830707263991206,5.416257694125418e-06,0.0028063147886012497,0.1824627031989581
0.22400000000000017,0.0040000000000000036,0.0,0.0011849738463445012,0.0002996377628847563,5.567076247465012e-06,0.0028416401226472603,0.18217249735579544
0.22800000000000017,0.0040000000000000036,0.0,0.0012235589265937477,0.00031110187621505466,5.7187040370645855e-06,0.0028743606241300435,0.18188204656494145
0.23200000000000018,0.0040000000000000036,0.0,0.0012625235910270242,0.0003226896433542958,5.871118269830401e-06,0.0029046945772277515,0.18159159979376924
0.23600000000000018,0.0040000000000000036,0.0,0.0013018560717801152,0.000334392216261901,6.024306457690767e-06,0.002932875765162497,0.1813013399477643
0.24000000000000019,0.0040000000000000036,0.0,0.0013415465832987675,0.00034620171051184725,6.178265057069561e-06,0.0029591470035356415,0.18101139819177756
0.2440000000000002,0.0040000000000000036,0.0,0.0013815872990620844,0.0003581112242941759,6.332998162835734e-06,0.0029837544992800035,0.18072186561375975
0.2480000000000002,0.0040000000000000036,0.0,0.0014219722967381795,0.0003701148372704905,6.488516278113551e-06,0.003006943011015396,0.18043280264610942
0.25200000000000017,0.003999999999999976,0.0,0.001462697479015712,0.0003822075923816139,6.644835174470651e-06,0.0030289517747307294,0.1801442466119873
0.25600000000000017,0.0040000000000000036,0.0,0.0015037604738846204,0.0003943854635342686,6.8019748504467865e-06,0.003050011149845996,0.1798562177169211
0.2600000000000002,0.0040000000000000036,0.0,0.001545160520409519,0.0004066453118944938,6.959958592208773e-06,0.0030703399343604593,0.1795687237620213
0.2640000000000002,0.0040000000000000036,0.0,0.0015868983436943998,0.00041898483329751363,7.118812136084712e-06,0.0030901432936065727,0.17928176381378877
0.2680000000000002,0.0040000000000000036,0.0,0.0016289760227451433,0.0004314024990545316,7.2785629301320745e-06,0.0031096112447532753,0.17899533102935683
0.2720000000000002,0.0040000000000000036,0.0,0.0016713968553279486,0.00044389749220272444,7.439239490067897e-06,0.0031289176383365648,0.17870941480310443
0.2760000000000002,0.0040000000000000036,0.0,0.0017141652218164438,0.0004564696410107643,7.600870843181689e-06,0.003148219578443747,0.1784240023726543
0.2800000000000002,0.0040000000000000036,0.0,0.0017572864517753136,0.00046911935132274053,7.763486053587168e-06,0.003167657224557586,0.178139079997912
0.2840000000000002,0.0040000000000000036,0.0,0.0018007666937135938,0.00048184753910176554,7.927113821275571e-06,0.0031873539202159013,0.17785463380584227
0.2880000000000002,0.0040000000000000036,0.0,0.001844612791174809,0.0004946555643234947,8.091782147604387e-06,0.0032074165964288723,0.17757065037643963
0.2920000000000002,0.0040000000000000036,0.0,0.0018888321657320544,0.0005075451671712765,8.257518059830116e-06,0.0032279364010466,0.1772871171305129
0.2960000000000002,0.0040000000000000036,0.0,0.0019334327080784645,0.0005205184073001509,8.424347387867486e-06,0.003248989508846167,0.17700402256788367
