sim_t,x,y,yaw,vx_cmd,wz_cmd,clearance_m
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,inf
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.044000000000000004,0.0034973648505355177,4.749704566825713e-05,0.0005197541678963772,0.3,-0.0011029857324063124,5.994955062866211
0.084,0.008911511319885367,0.0004263356884048297,0.012388252215887014,0.3,-0.02534834933571307,5.994955062866211
0.164,0.02815750771454247,0.0009160999084411397,0.01037680599133085,0.3,-0.02199844598486353,5.994955062866211
0.20400000000000001,0.03964731655480197,0.0010255109560744153,0.00964269299472601,0.3,-0.020689856017998314,5.994955062866211
0.20400000000000001,0.03964731655480197,0.0010255109560744153,0.00964269299472601,0.3,-0.020689856017998314,5.994955062866211
0.20400000000000001,0.03964731655480197,0.0010255109560744153,0.00964269299472601,0.3,-0.020689856017998314,5.994955062866211
0.20400000000000001,0.03964731655480197,0.0010255109560744153,0.00964269299472601,0.3,-0.020689856017998314,5.994955062866211
0.20400000000000001,0.03964731655480197,0.0010255109560744153,0.00964269299472601,0.3,-0.020689856017998314,5.966452121734619
0.24400000000000002,0.051360693996401405,0.0011422728922904184,0.008858758801154696,0.3,-0.019294545991389637,5.966452121734619
0.304,0.06925336052372909,0.001294229322353685,0.007702113087667683,0.3,-0.01721339201033972,5.966452121734619
0.36400000000000005,0.08660861236958423,0.0014513818510551056,0.00694580954154081,0.3,-0.015945376242784547,5.966452121734619
0.404,0.09848963152117066,0.0015359031097075951,0.006323452524576713,0.3,-0.014838686900204855,5.966452121734619
0.404,0.09848963152117066,0.0015359031097075951,0.006323452524576713,0.3,-0.014838686900204855,5.966452121734619
0.404,0.09848963152117066,0.0015359031097075951,0.006323452524576713,0.3,-0.014838686900204855,5.966452121734619
0.404,0.09848963152117066,0.0015359031097075951,0.006323452524576713,0.3,-0.014838686900204855,5.966452121734619
0.404,0.09848963152117066,0.0015359031097075951,0.006323452524576713,0.3,-0.014838686900204855,5.906411647796631
0.42400000000000004,0.1044640917933129,0.001573903644633388,0.006014751432205005,0.3,-0.014285128059093868,5.906411647796631
0.504,0.1280967121717504,0.0017106230141581953,0.004894504612742724,0.3,-0.012282803274677394,5.906411647796631
0.544,0.1400361580406323,0.0017676756901785458,0.004389376017826187,0.3,-0.01137834276029178,5.906411647796631
0.6040000000000001,0.15763066239082588,0.0018533254530290178,0.003821031073091229,0.3,-0.010403335401653259,5.906411647796631
0.6040000000000001,0.15763066239082588,0.0018533254530290178,0.003821031073091229,0.3,-0.010403335401653259,5.906411647796631
0.6040000000000001,0.15763066239082588,0.0018533254530290178,0.003821031073091229,0.3,-0.010403335401653259,5.906411647796631
0.6040000000000001,0.15763066239082588,0.0018533254530290178,0.003821031073091229,0.3,-0.010403335401653259,5.846764087677002
0.6040000000000001,0.15763066239082588,0.0018533254530290178,0.003821031073091229,0.3,-0.010403335401653259,5.846764087677002
0.664,0.17554098640974253,0.001918581471452951,0.003181044754512268,0.3,-0.009259242399071353,5.846764087677002
0.7240000000000001,0.19328014344455383,0.0019776900803073357,0.0026835682424614,0.3,-0.008394087610441924,5.846764087677002
0.784,0.21104602391089142,0.002028499612945895,0.002228612937569565,0.3,-0.00760473614456738,5.846764087677002
0.804,0.21701707466315223,0.0020419156344218935,0.0020691010025084278,0.3,-0.007321274624375916,5.846764087677002
