phase,sim_time,phase_time,x,y,z,yaw,tilt,speed,effort_fraction,joint_limit_excess,policy_vx,policy_vy,policy_wz,adapter_safety_state,nonfoot_floor_contacts
stand,2.960000000000156,2.960000000000156,-0.01663815019588139,0.003686715639214836,-0.0430972032152558,0.05681577392876171,0.0016897174452250453,0.00019387625111739874,0.53612350886014,0.0001768661817994684,0,0,0,NOMINAL,0
stand,3.000000000000169,3.000000000000169,-0.016630535211431426,0.0036863189041495617,-0.04309806292602683,0.05700687598913579,0.0016792951947480132,0.0001900717377283078,0.535344350701283,0.00017699906312003836,0,0,0,NOMINAL,0
stand,3.0400000000001826,3.0400000000001826,-0.016623080113570086,0.0036858167736057573,-0.04309891609630102,0.057195578190722664,0.0016695175255649168,0.00018622542401160148,0.5345677642713546,0.00017712882628718725,0,0,0,NOMINAL,0
stand,3.080000000000196,3.080000000000196,-0.016615788621438143,0.0036852140608548845,-0.043099763049518604,0.057381941699632864,0.0016603647735294934,0.0001823296447749991,0.5337938851767684,0.00017725560011340815,0,0,0,NOMINAL,0
stand,3.1200000000002093,3.1200000000002093,-0.01660865028915521,0.00368451685095922,-0.04310060405826982,0.05756602497631591,0.0016518171752339331,0.00017888758160185936,0.5330221320873273,0.00017737996175425108,0,0,0,NOMINAL,0
stand,3.1600000000002226,3.1600000000002226,-0.016601653160182795,0.003683730279787771,-0.04310143904915982,0.05774788561701324,0.0016438568111944256,0.00017567484630386652,0.5322531067801073,0.0001775018442387411,0,0,0,NOMINAL,0
stand,3.200000000000236,3.200000000000236,-0.016594805022204135,0.0036828584403617044,-0.043102268411454855,0.05792757477907229,0.0016364646749487143,0.00017213913167569067,0.5314870886163027,0.0001776206019828414,0,0,0,NOMINAL,0
stand,3.2400000000002493,3.2400000000002493,-0.01658809456030881,0.0036819062281585493,-0.043103092294255095,0.05810514509442101,0.001629623626624017,0.00016918392139890395,0.5307241860343048,0.0001777374925953757,0,0,0,NOMINAL,0
stand,3.2800000000002627,3.2800000000002627,-0.01658151595149966,0.0036808784937262455,-0.043103910878963245,0.058280646785665094,0.0016233154668320725,0.00016618652430089862,0.5299636195870777,0.00017785189484080204,0,0,0,NOMINAL,0
stand,3.320000000000276,3.320000000000276,-0.01657507561241248,0.00367977780931273,-0.04310472447368345,0.05845412750101149,0.0016175232610821458,0.0001630143013498412,0.5292066085425161,0.00017796375498746773,0,0,0,NOMINAL,0
stand,3.3600000000002894,3.3600000000002894,-0.016568767724957707,0.003678608161094462,-0.04310553329696949,0.05862563278385417,0.0016122305725987279,0.00016016699986065946,0.52845275677784,0.00017807361491497856,0,0,0,NOMINAL,0
stand,3.400000000000303,3.400000000000303,-0.016562586422126796,0.003677375027715569,-0.04310633747490054,0.058795204509143446,0.001607419837889326,0.00015740703908008686,0.5277013822761468,0.0001781810270827343,0,0,0,NOMINAL,0
stand,3.440000000000316,3.440000000000316,-0.016556518001675746,0.0036760812604290346,-0.043107136709903064,0.05896288680856664,0.0016030803776936671,0.00015507659052393078,0.5269544918930431,0.00017828659664926962,0,0,0,NOMINAL,0
stand,3.4800000000003295,3.4800000000003295,-0.016550572167312576,0.003674729417019971,-0.043107931630745895,0.05912871937713786,0.001599192517520713,0.00015224154616755656,0.5262107961618409,0.00017838958753737565,0,0,0,NOMINAL,0
stand,3.520000000000343,3.520000000000343,-0.01654474528160793,0.003673322830978535,-0.04310872227583173,0.05929273943057268,0.0015957401997477505,0.00014978580115803034,0.5254705524909125,0.00017849089213816825,0,0,0,NOMINAL,0
stand,3.560000000000356,3.560000000000356,-0.016539034944499306,0.003671865005751255,-0.04310950876103547,0.05945498310411236,0.001592707084404051,0.00014724436161527198,0.5247335945622016,0.00017859009609842136,0,0,0,NOMINAL,0
stand,3.6000000000003696,3.6000000000003696,-0.01653343380773857,0.003670357480582292,-0.04311029114425829,0.05961548709966327,0.0015900819796308273,0.00014503791115712668,0.5240010474377382,0.0001786875231734453,0,0,0,NOMINAL,0
stand,3.640000000000383,3.640000000000383,-0.016527940061730095,0.003668803423765252,-0.04311106953672872,0.05977428648472618,0.001587850168822396,0.000142733393703607,0.5232714026972342,0.0001787829076746969,0,0,0,NOMINAL,0
stand,3.6800000000003963,3.6800000000003963,-0.01652254932121481,0.0036672059283150474,-0.043111844026131205,0.0599314148895569,0.0015859980388593384,0.0001406251769275116,0.5225452933623408,0.00017887671013425903,0,0,0,NOMINAL,0
stand,3.7200000000004096,3.7200000000004096,-0.01651725852686712,0.003665567309272932,-0.043112614733946585,0.06008690324377818,0.0015845123562082944,0.00013853025849884905,0.5218232034547456,0.00017896876978193034,0,0,0,NOMINAL,0
stand,3.760000000000423,3.760000000000423,-0.016512066158752704,0.0036638899904245046,-0.04311338182377666,0.06024078193516392,0.0015833789433570553,0.00013650717152752267,0.5211053019695023,0.00017905903650193688,0,0,0,NOMINAL,0
stand,3.8000000000004364,3.8000000000004364,-0.01650696998604469,0.0036621767651578373,-0.043114145294642706,0.06039307847702993,0.0015825839594599534,0.00013451775256006595,0.5203907848263434,0.0001791474791143458,0,0,0,NOMINAL,0
stand,3.8400000000004497,3.8400000000004497,-0.016501975933067365,0.003660428788578481,-0.04311490543633903,0.060543822363796324,0.0015821112310039642,0.00013233337013719872,0.5196809498757088,0.00017923411435570092,0,0,0,NOMINAL,0
stand,3.880000000000463,3.880000000000463,-0.016497033443665283,0.0036586496463542895,-0.04311566122841738,0.060693050310592744,0.001581974241828356,0.00013333516615023132,0.518974362008972,0.00017932227016380584,0,0,0,NOMINAL,0
stand,3.9200000000004764,3.9200000000004764,-0.016492020771810025,0.0036568302659899152,-0.04311641237503558,0.06084091872667997,0.001582263554290819,0.00013325471576994835,0.518271688595289,0.000179412751692448,0,0,0,NOMINAL,0
stand,3.96000000000049,3.96000000000049,-0.01648707558861849,0.0036549327912023645,-0.043117163353335944,0.06098762455358797,0.001582960639532068,0.00013202900763805122,0.5175788831334495,0.000179500213261476,0,0,0,NOMINAL,0
stand,4.000000000000503,4.000000000000503,-0.01648221268892553,0.0036529579477413104,-0.043117914589633294,0.06113320302386382,0.0015840446796971908,0.00013077223867394712,0.5168970965711144,0.00017958476154100083,0,0,0,NOMINAL,0
stand,4.0400000000004805,4.0400000000004805,-0.016477436124450216,0.003650912478898785,-0.043118666314628754,0.06127766479105507,0.0015854777479282613,0.00012939351575822148,0.5162257916126781,0.0001796664294833471,0,0,0,NOMINAL,0
stand,4.080000000000458,4.080000000000458,-0.01647274907507697,0.003648805068381843,-0.04311941890522509,0.06142101896649265,0.001587211023483845,0.00012791755699278004,0.5155606333051439,0.0001797459459094537,0,0,0,NOMINAL,0
stand,4.120000000000436,4.120000000000436,-0.016468155217804373,0.0036466405609592487,-0.04312017230832607,0.061563277220864646,0.0015892022965946734,0.00012636885121548527,0.5149016399721635,0.00017982346588586926,0,0,0,NOMINAL,0
stand,4.160000000000414,4.160000000000414,-0.016463654898224173,0.00364442260719171,-0.04312092663735532,0.06170444983831158,0.0015914169391938512,0.00012484427744877257,0.5142475331271436,0.00017989922468250325,0,0,0,NOMINAL,0
stand,4.200000000000392,4.200000000000392,-0.01645924651426334,0.003642153498886318,-0.04312168179723877,0.06184454425826608,0.0015938303429058832,0.0001233867984580678,0.5135987924646493,0.00017997298490646853,0,0,0,NOMINAL,0
stand,4.24000000000037,4.24000000000037,-0.016454927594919514,0.003639835806802747,-0.043122437558461665,0.061983571420500296,0.0015964274363808842,0.00012200283659197406,0.5129545221591923,0.0001800448587766561,0,0,0,NOMINAL,0
stand,4.2800000000003475,4.2800000000003475,-0.016450693254862744,0.003637473330763242,-0.04312319383059673,0.06212154100094768,0.0015991992095642765,0.00012072138883728043,0.5123137652138813,0.00018011508538744744,0,0,0,NOMINAL,0
stand,4.320000000000325,4.320000000000325,-0.016446540761314327,0.0036350696133244237,-0.04312395027595664,0.06225846071106982,0.0016021391867905108,0.00011947705034462961,0.5116782908256138,0.00018018359910656744,0,0,0,NOMINAL,0
stand,4.360000000000303,4.360000000000303,-0.01644246543717027,0.0036326277800934432,-0.04312470670414718,0.062394338642091145,0.001605245448283548,0.00011833639022706484,0.5110470234526389,0.00018025070706422557,0,0,0,NOMINAL,0
stand,4.400000000000281,4.400000000000281,-0.016438464258368035,0.0036301518894927146,-0.04312546295435233,0.06252918147470207,0.001608514104245392,0.00011720563513712653,0.5104195539029212,0.00018031662154630696,0,0,0,NOMINAL,0
stand,4.440000000000259,4.440000000000259,-0.016434533688540587,0.0036276465358893485,-0.04312621894254918,0.062662997254741,0.0016119412951800705,0.00011611313474535525,0.509795644426567,0.0001803816358901895,0,0,0,NOMINAL,0
stand,4.480000000000237,4.480000000000237,-0.016430673003060735,0.0036251151143832277,-0.0431269744104173,0.06279579246952104,0.0016155221964743683,0.00011499736969398407,0.5091762400034637,0.00018044559058010926,0,0,0,NOMINAL,0
stand,4.5200000000002145,4.5200000000002145,-0.0164268810058653,0.003622561606062206,-0.043127729348328245,0.06292757379442991,0.00161925008432242,0.00011386117826945311,0.508560338525932,0.00018050875097791932,0,0,0,NOMINAL,0
stand,4.560000000000192,4.560000000000192,-0.016423154522337443,0.0036199894148851498,-0.04312848374087987,0.06305834745540631,0.001623120487902313,0.00011278203920641389,0.5079483603371351,0.0001805710062312832,0,0,0,NOMINAL,0
stand,4.60000000000017,4.60000000000017,-0.016419494663098843,0.0036174003079563694,-0.043129237438626185,0.06318812056510618,0.0016271255982685732,0.0001116357945082456,0.5073408819423293,0.00018063234757433792,0,0,0,NOMINAL,0
stand,4.640000000000148,4.640000000000148,-0.01641589892516387,0.003614797773339679,-0.043129990473526475,0.06331689889648237,0.0016312591472024366,0.00011053118703808796,0.506736486541147,0.00018069285364068533,0,0,0,NOMINAL,0
stand,4.680000000000126,4.680000000000126,-0.016412366458521264,0.003612185515544427,-0.04313074277514793,0.06344468961891236,0.0016355143078747578,0.00010938734590435955,0.5061353984326377,0.00018075246397086087,0,0,0,NOMINAL,0
stand,4.720000000000104,4.720000000000104,-0.016408896030836884,0.003609564742822431,-0.04313149418100897,0.06357150030560145,0.001639887158761782,0.00010827472680569764,0.5055391277583007,0.0001808111192392299,0,0,0,NOMINAL,0
stand,4.7600000000000815,4.7600000000000815,-0.016405488441388484,0.003606936808714145,-0.04313224459478126,0.06369733699161445,0.001644370797288167,0.00010712066935955006,0.5049462394898526,0.00018086885178079213,0,0,0,NOMINAL,0
stand,4.800000000000059,4.800000000000059,-0.016402141782545024,0.0036043043241726948,-0.04313299404546362,0.06382220607783119,0.0016489577901375823,0.00010598671884881759,0.5043569178295024,0.0001809259296673964,0,0,0,NOMINAL,0
stand,4.840000000000037,4.840000000000037,-0.01639885549982675,0.00360166782117535,-0.0431337424457828,0.06394611505092121,0.00165364255717115,0.00010486750577726057,0.5037712481777835,0.0001809870506952257,0,0,0,NOMINAL,0
stand,4.880000000000015,4.880000000000015,-0.01639562945195233,0.0035990296423439204,-0.04313448972550823,0.06406906823585398,0.0016584180604234224,0.00010371024552656407,0.5031885989736761,0.00018106172713422075,0,0,0,NOMINAL,0
stand,4.919999999999993,4.919999999999993,-0.016392460594175984,0.003596390621974707,-0.04313523582386596,0.06419107437114698,0.0016632831842706536,0.00010264331136633918,0.5026102441706288,0.00018113499304899373,0,0,0,NOMINAL,0
stand,4.959999999999971,4.959999999999971,-0.016389346691867476,0.0035937522061855586,-0.04313598072161345,0.06431214049732528,0.0016682350159995894,0.00010158115677709161,0.5020352270746483,0.00018120701687806184,0,0,0,NOMINAL,0
