sim_t,x,y,yaw,vx_cmd,wz_cmd,clearance_m
0.066666666,1.1380640613602112e-05,-1.653877193396558e-05,-1.2491980776568907e-05,0.3,2.2297145431483052e-05,inf
0.066666666,1.1380640613602112e-05,-1.653877193396558e-05,-1.2491980776568907e-05,0.3,2.2297145431483052e-05,inf
0.08333333300000001,1.053591618005979e-05,-1.6519143882730145e-05,-1.1752471534434337e-05,0.3,2.0791957714996034e-05,inf
0.08333333300000001,1.053591618005979e-05,-1.6519143882730145e-05,-1.1752471534434337e-05,0.3,2.0791957714996034e-05,inf
0.1,0.0008883297387037274,7.427875813641294e-06,-0.0006450668686767201,0.3,0.001255471095376865,inf
0.1,0.0008883297387037274,7.427875813641294e-06,-0.0006450668686767201,0.3,0.001255471095376865,inf
0.116666666,0.002523366498501291,2.4566033793130713e-05,-0.0012901131009732877,0.3,0.0025226364826011123,inf
0.116666666,0.002523366498501291,2.4566033793130713e-05,-0.0012901131009732877,0.3,0.0025226364826011123,inf
0.133333333,0.004916467169669598,3.4723383035239695e-05,-0.0019607525105120767,0.3,0.0038502355440125547,inf
0.133333333,0.004916467169669598,3.4723383035239695e-05,-0.0019607525105120767,0.3,0.0038502355440125547,inf
0.15000000000000002,0.007277053703819952,3.241019715013718e-05,-0.0025296768251931033,0.3,0.004991070731803296,inf
0.15000000000000002,0.007277053703819952,3.241019715013718e-05,-0.0025296768251931033,0.3,0.004991070731803296,inf
0.16666666600000002,0.00856318060918927,3.643877483619092e-05,-0.00301117865280265,0.3,0.005948613262926321,inf
0.16666666600000002,0.00856318060918927,3.643877483619092e-05,-0.00301117865280265,0.3,0.005948613262926321,inf
0.18333333300000001,0.01066367121808244,3.4844973893325136e-05,-0.00374553888376101,0.3,0.0074193699895229335,inf
0.2,0.013532787702722393,3.1220735220148023e-05,-0.0045300951401509885,0.3,0.008993220374887987,5.991867542266846
0.2,0.013532787702722393,3.1220735220148023e-05,-0.0045300951401509885,0.3,0.008993220374887987,5.991867542266846
0.2,0.013532787702722393,3.1220735220148023e-05,-0.0045300951401509885,0.3,0.008993220374887987,5.991867542266846
0.216666666,0.0171373102542576,2.1789831478105613e-05,-0.005379139509616417,0.3,0.010703866101183518,5.991867542266846
0.216666666,0.0171373102542576,2.1789831478105613e-05,-0.005379139509616417,0.3,0.010703866101183518,5.991867542266846
0.233333333,0.02148347234907387,1.0951201640839666e-06,-0.006281267675795913,0.3,0.012535956182901709,5.991867542266846
0.25,0.026392668101930077,-3.153372229163843e-05,-0.006799912653963459,0.3,0.013617441605459068,5.991867542266846
0.25,0.026392668101930077,-3.153372229163843e-05,-0.006799912653963459,0.3,0.013617441605459068,5.991867542266846
0.266666666,0.030247408823879725,-6.068754892209015e-05,-0.007174629282179799,0.3,0.014406592542862967,5.991867542266846
0.266666666,0.030247408823879725,-6.068754892209015e-05,-0.007174629282179799,0.3,0.014406592542862967,5.991867542266846
0.283333333,0.03498628991084714,-9.705298166259396e-05,-0.007906812997126957,0.3,0.01592079027005546,5.991867542266846
0.283333333,0.03498628991084714,-9.705298166259396e-05,-0.007906812997126957,0.3,0.01592079027005546,5.991867542266846
0.30000000000000004,0.03998124890722909,-0.0001380515402296452,-0.007672200377480469,0.3,0.015508092959398227,5.991867542266846
0.30000000000000004,0.03998124890722909,-0.0001380515402296452,-0.007672200377480469,0.3,0.015508092959398227,5.991867542266846
0.31666666600000004,0.04497693190016288,-0.00017461999398132427,-0.007404577814688305,0.3,0.01502367462644209,5.991867542266846
0.333333333,0.049972766009131565,-0.00021040567710883907,-0.0071450841771558025,0.3,0.014554784733437331,5.991867542266846
0.333333333,0.049972766009131565,-0.00021040567710883907,-0.0071450841771558025,0.3,0.014554784733437331,5.991867542266846
0.35000000000000003,0.05496859084301136,-0.0002449175576911266,-0.0068934558507466916,0.3,0.014100208858229789,5.991867542266846
0.35000000000000003,0.05496859084301136,-0.0002449175576911266,-0.0068934558507466916,0.3,0.014100208858229789,5.991867542266846
0.36666666600000003,0.059964404126229325,-0.00027825523227938256,-0.006649724989918385,0.3,0.013660134888855799,5.991867542266846
0.36666666600000003,0.059964404126229325,-0.00027825523227938256,-0.006649724989918385,0.3,0.013660134888855799,5.991867542266846
0.383333333,0.06496021767251393,-0.0003103868380775802,-0.00641375437450552,0.3,0.013234230476474606,5.991867542266846
0.383333333,0.06496021767251393,-0.0003103868380775802,-0.00641375437450552,0.3,0.013234230476474606,5.991867542266846
0.4,0.0699558302686666,-0.0003423768326326826,-0.0061888414077947915,0.3,0.012830564901330284,5.934987545013428
