t,dt,force_n,tilt_rad,x,y,speed_m_s,effort_nm
6.675999999999487,0.0039999999999995595,0.0,0.0012113036746481572,0.00023782695303518078,3.3796881479110935e-06,4.908217210034679e-06,0.7577382807167697
6.679999999999486,0.0039999999999995595,0.0,0.001211440869549336,0.00023785008516189734,3.3798971381472423e-06,6.078954860654651e-06,0.7577386913257298
6.683999999999486,0.0039999999999995595,0.0,0.0012115932082794748,0.0002378778324654016,3.3801058671920853e-06,7.2268244416938335e-06,0.7577391002482877
6.6879999999994855,0.0039999999999995595,0.0,0.001211760249195832,0.00023791010061968373,3.380314344378244e-06,8.350872026116967e-06,0.7577395074807123
6.691999999999485,0.0039999999999995595,0.0,0.001211941540734479,0.0002379467916428522,3.380522579066983e-06,9.450191088184797e-06,0.7577399130192944
6.695999999999485,0.0039999999999995595,0.0,0.0012121366229365233,0.00023798780407210187,3.380730580564232e-06,1.0523920660248705e-05,0.7577403168603626
6.699999999999484,0.0039999999999995595,0.0,0.001212345027232834,0.00023803303313976834,3.3809383581182006e-06,1.1571244725018367e-05,0.7577407190002958
6.703999999999484,0.0039999999999995595,0.0,0.0012125662776936135,0.0002380823709502449,3.381145920749954e-06,1.2591392025092408e-05,0.7577411194355366
6.707999999999483,0.0039999999999995595,0.0,0.0012127998914522227,0.0002381357066575404,3.3813532772808212e-06,1.3583636010606779e-05,0.757741518162604
6.711999999999483,0.0039999999999995595,0.0,0.0012130453796769017,0.00023819292664326475,3.3815604362652357e-06,1.4547294827093655e-05,0.7577419151781047
6.715999999999482,0.0039999999999995595,0.0,0.001213302247808338,0.00023825391469482876,3.381767405926625e-06,1.548173129402958e-05,0.7577423104787468
6.719999999999482,0.0039999999999995595,0.0,0.001213569996344702,0.00023831855218364866,3.3819741941039396e-06,1.638635285531826e-05,0.757742704061351
6.7239999999994815,0.0039999999999995595,0.0,0.0012138481220816887,0.0002383867182431456,3.382180808185459e-06,1.7260611493244936e-05,0.7577430959228603
6.727999999999481,0.0039999999999995595,0.0,0.0012141361177034366,0.00023845828994634052,3.3823872551288532e-06,1.8104003597251635e-05,0.7577434860603528
6.731999999999481,0.0039999999999995595,0.0,0.001214433473383641,0.0002385331424828432,3.382593541400027e-06,1.8916069791675324e-05,0.7577438744710492
6.73599999999948,0.0039999999999995595,0.0,0.0012147396770116703,0.00023861114933504757,3.3827996729128996e-06,1.9696394716972655e-05,0.7577442611523265
6.73999999999948,0.0039999999999995595,0.0,0.0012150542146905884,0.00023869218245333197,3.3830056550778782e-06,2.0444606763508946e-05,0.757744646101723
6.743999999999479,0.0039999999999995595,0.0,0.0012153765716892083,0.0002387761124300872,3.3832114926817373e-06,2.1160377763192456e-05,0.7577450293169509
6.747999999999479,0.0039999999999995595,0.0,0.0012157062327513356,0.00023886280867238484,3.383417189918948e-06,2.18434226355438e-05,0.7577454107959032
6.751999999999478,0.0039999999999995595,0.0,0.0012160426831327815,0.00023895213957311425,3.3836227503900043e-06,2.2493498991398195e-05,0.757745790536662
6.755999999999478,0.0039999999999995595,0.0,0.001216385408630491,0.00023904397268041116,3.383828177056217e-06,2.31104066924758e-05,0.7577461685375065
