sim_t,x,y,yaw,vx_cmd,wz_cmd,clearance_m
0.08333333300000001,-5.36014360340867e-07,-3.70991910485545e-11,2.795161075919924e-08,0.3,-5.517009209762803e-08,inf
0.125,0.0046961891045902895,-3.673606722161139e-08,-2.7074578235267684e-06,0.3,5.4647367187644955e-06,inf
0.1875,0.022693379614922012,-8.721286134234705e-08,-2.0540815855307567e-06,0.3,4.226927437854608e-06,inf
0.208333333,0.028942836036242627,-9.933700039808907e-08,-1.770325188729012e-06,0.3,3.6764027624121448e-06,5.978842735290527
0.208333333,0.028942836036242627,-9.933700039808907e-08,-1.770325188729012e-06,0.3,3.6764027624121448e-06,5.978842735290527
0.208333333,0.028942836036242627,-9.933700039808907e-08,-1.770325188729012e-06,0.3,3.6764027624121448e-06,5.978842735290527
0.208333333,0.028942836036242627,-9.933700039808907e-08,-1.770325188729012e-06,0.3,3.6764027624121448e-06,5.978842735290527
0.208333333,0.028942836036242627,-9.933700039808907e-08,-1.770325188729012e-06,0.3,3.6764027624121448e-06,5.978842735290527
0.22916666600000002,0.03519229023780854,-1.0971128628659515e-07,-1.4956016918277653e-06,0.3,3.141699650888874e-06,5.978842735290527
0.291666666,0.053940513028600943,-1.3094791488555944e-07,-7.318345843055912e-07,0.3,1.6454883517653105e-06,5.978842735290527
0.333333333,0.06643930220347827,-1.374868595816388e-07,-2.730739136928435e-07,0.3,7.386749008697805e-07,5.978842735290527
0.395833333,0.08518755276379054,-1.3711339434334016e-07,3.4340249987535416e-07,0.3,-4.922546081482942e-07,5.919273853302002
0.395833333,0.08518755276379054,-1.3711339434334016e-07,3.4340249987535416e-07,0.3,-4.922546081482942e-07,5.919273853302002
0.395833333,0.08518755276379054,-1.3711339434334016e-07,3.4340249987535416e-07,0.3,-4.922546081482942e-07,5.919273853302002
0.395833333,0.08518755276379054,-1.3711339434334016e-07,3.4340249987535416e-07,0.3,-4.922546081482942e-07,5.919273853302002
0.395833333,0.08518755276379054,-1.3711339434334016e-07,3.4340249987535416e-07,0.3,-4.922546081482942e-07,5.919273853302002
0.416666666,0.09143694342348672,-1.3450898556924937e-07,5.309201648744406e-07,0.3,-8.701247395991036e-07,5.919273853302002
0.4375,0.09768639737255491,-1.3076000849059136e-07,7.090700689718903e-07,0.3,-1.2309170073323278e-06,5.919273853302002
0.458333333,0.10393580550356254,-1.2592683169040513e-07,8.765762687217287e-07,0.3,-1.572015316668404e-06,5.919273853302002
0.520833333,0.12268405897484415,-1.0553082960926256e-07,1.3238249845086062e-06,0.3,-2.493664108970969e-06,5.919273853302002
0.5625,0.13518282937202836,-8.757897228608139e-08,1.578096172853714e-06,0.3,-3.027102922655141e-06,5.919273853302002
0.604166666,0.1476816917462702,-6.664096119275005e-08,1.8003082103553717e-06,0.3,-3.501299985085585e-06,5.858221054077148
0.604166666,0.1476816917462702,-6.664096119275005e-08,1.8003082103553717e-06,0.3,-3.501299985085585e-06,5.858221054077148
0.604166666,0.1476816917462702,-6.664096119275005e-08,1.8003082103553717e-06,0.3,-3.501299985085585e-06,5.858221054077148
0.604166666,0.1476816917462702,-6.664096119275005e-08,1.8003082103553717e-06,0.3,-3.501299985085585e-06,5.858221054077148
0.604166666,0.1476816917462702,-6.664096119275005e-08,1.8003082103553717e-06,0.3,-3.501299985085585e-06,5.858221054077148
0.604166666,0.1476816917462702,-6.664096119275005e-08,1.8003082103553717e-06,0.3,-3.501299985085585e-06,5.858221054077148
0.645833333,0.1601805007196111,-4.310566316520202e-08,1.991820723459248e-06,0.3,-3.918530562386628e-06,5.858221054077148
0.6875,0.17267932522415916,-1.735013011059266e-08,2.1540205459505793e-06,0.3,-4.281125395335691e-06,5.858221054077148
0.75,0.1914275786247327,2.4705843780670923e-08,2.3497754769069465e-06,0.3,-4.736527277497871e-06,5.858221054077148
0.8125,0.21017583236419968,6.99757872399517e-08,2.4954330348974166e-06,0.3,-5.098575398764393e-06,5.798180103302002
0.8125,0.21017583236419968,6.99757872399517e-08,2.4954330348974166e-06,0.3,-5.098575398764393e-06,5.798180103302002
0.8125,0.21017583236419968,6.99757872399517e-08,2.4954330348974166e-06,0.3,-5.098575398764393e-06,5.798180103302002
0.8125,0.21017583236419968,6.99757872399517e-08,2.4954330348974166e-06,0.3,-5.098575398764393e-06,5.798180103302002
0.8125,0.21017583236419968,6.99757872399517e-08,2.4954330348974166e-06,0.3,-5.098575398764393e-06,5.798180103302002
0.8125,0.21017583236419968,6.99757872399517e-08,2.4954330348974166e-06,0.3,-5.098575398764393e-06,5.798180103302002
0.833333333,0.21642521197232134,8.562431855444568e-08,2.5332001234799054e-06,0.3,-5.199016720703895e-06,5.798180103302002
0.854166666,0.2226746029198047,1.0149922674222605e-07,2.5664679767590086e-06,0.3,-5.291057746969163e-06,5.798180103302002
0.916666666,0.24142284674027903,1.501894535799049e-07,2.639278806097726e-06,0.3,-5.516408305883386e-06,5.798180103302002
