sim_t,x,y,yaw,vx_cmd,wz_cmd,clearance_m
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,inf
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.004,5.741583476474764e-23,-2.232526208638444e-23,0.0,0.3,0.0,5.994955062866211
0.044000000000000004,0.0034973648505355177,4.749704566825713e-05,0.0005197541678963772,0.3,-0.0011029857324063124,5.994955062866211
0.10400000000000001,0.013019485052648449,0.0005813344881312706,0.014552725110060137,0.3,-0.02988734944834855,5.994955062866211
0.164,0.028158370962559732,0.0009152890728921262,0.010145688133611963,0.3,-0.021535109202681774,5.994955062866211
0.20400000000000001,0.03964893470171912,0.0010220616399619674,0.009393299460757966,0.3,-0.02018634655394793,5.994955062866211
0.20400000000000001,0.03964893470171912,0.0010220616399619674,0.009393299460757966,0.3,-0.02018634655394793,5.994955062866211
0.20400000000000001,0.03964893470171912,0.0010220616399619674,0.009393299460757966,0.3,-0.02018634655394793,5.994955062866211
0.20400000000000001,0.03964893470171912,0.0010220616399619674,0.009393299460757966,0.3,-0.02018634655394793,5.994955062866211
0.20400000000000001,0.03964893470171912,0.0010220616399619674,0.009393299460757966,0.3,-0.02018634655394793,5.966440677642822
0.224,0.045611254901060744,0.001080192845510311,0.00899463595098237,0.3,-0.019474696827770956,5.966440677642822
0.304,0.06925505633909809,0.0012838203053158602,0.007465927257467255,0.3,-0.016726472020231222,5.966440677642822
0.36400000000000005,0.0866103928707896,0.0014366462433316677,0.00673199771247401,0.3,-0.015496903748759344,5.966440677642822
0.404,0.09849144408984285,0.0015186277709624244,0.006127511836203173,0.3,-0.014422155896052342,5.966440677642822
0.404,0.09849144408984285,0.0015186277709624244,0.006127511836203173,0.3,-0.014422155896052342,5.966440677642822
0.404,0.09849144408984285,0.0015186277709624244,0.006127511836203173,0.3,-0.014422155896052342,5.966440677642822
0.404,0.09849144408984285,0.0015186277709624244,0.006127511836203173,0.3,-0.014422155896052342,5.966440677642822
0.404,0.09849144408984285,0.0015186277709624244,0.006127511836203173,0.3,-0.014422155896052342,5.90640926361084
0.404,0.09849144408984285,0.0015186277709624244,0.006127511836203173,0.3,-0.014422155896052342,5.90640926361084
0.48400000000000004,0.12213230582792751,0.001657924244815138,0.004999942149003787,0.3,-0.012406390309729102,5.90640926361084
0.544,0.1400380390915302,0.001743148086812115,0.004240708923258503,0.3,-0.011044941213058832,5.90640926361084
0.6040000000000001,0.15763274975821992,0.001826349292637586,0.003706819088657051,0.3,-0.01013472387931435,5.90640926361084
0.6040000000000001,0.15763274975821992,0.001826349292637586,0.003706819088657051,0.3,-0.01013472387931435,5.90640926361084
0.6040000000000001,0.15763274975821992,0.001826349292637586,0.003706819088657051,0.3,-0.01013472387931435,5.90640926361084
0.6040000000000001,0.15763274975821992,0.001826349292637586,0.003706819088657051,0.3,-0.01013472387931435,5.90640926361084
0.6040000000000001,0.15763274975821992,0.001826349292637586,0.003706819088657051,0.3,-0.01013472387931435,5.846776008605957
0.6040000000000001,0.15763274975821992,0.001826349292637586,0.003706819088657051,0.3,-0.01013472387931435,5.846776008605957
0.684,0.18151048932317593,0.0019081374462274732,0.0028793152168857163,0.3,-0.008653057880669956,5.846776008605957
0.744,0.19912170197007065,0.0019662527986343296,0.00247101983319063,0.3,-0.007964999314895055,5.846776008605957
