phase,sim_time,phase_time,x,y,z,yaw,tilt,speed,effort_fraction,joint_limit_excess,policy_vx,policy_vy,policy_wz,nonfoot_floor_contacts
perturb,7.399999999998618,2.39999999999867,-0.11630120619182373,-0.03678292763427361,-0.040267043490457836,0.12470128988475286,0.12669041280289461,0.001488562327241501,1.0,0.009259424385891802,0,0,0,0
perturb,7.439999999998596,2.4399999999986477,-0.11630379494402333,-0.03714855637038672,-0.040329101060716965,0.12456314104913446,0.12671421848106293,0.01136669922491741,1.0,0.009258290184444695,0,0,0,0
perturb,7.479999999998574,2.4799999999986255,-0.11620902875806083,-0.0376161762564198,-0.04034638908163108,0.12435000904140818,0.1266466212066125,0.010707780109155416,1.0,0.009260026624517555,0,0,0,0
perturb,7.519999999998552,2.5199999999986034,-0.11613459321858889,-0.037787295902131646,-0.0403338602471398,0.124341582057267,0.12657632026389057,0.0023228464383688394,1.0,0.009266568619377686,0,0,0,0
perturb,7.55999999999853,2.559999999998581,-0.11614205295599893,-0.03779996532257916,-0.04030376038254413,0.12437512294043093,0.12666501296734572,0.0012747078344969255,1.0,0.009266680272641244,0,0,0,0
perturb,7.5999999999985075,2.599999999998559,-0.1161673040874164,-0.037450735580008616,-0.04023501032208623,0.12460200137727324,0.1266752674078605,0.011045901265550113,1.0,0.009270057442332549,0,0,0,0
perturb,7.639999999998485,2.639999999998537,-0.11626460784457504,-0.03698504420345818,-0.040216805259549765,0.12490204558214787,0.12671866419974137,0.01079072005935181,1.0,0.009270084496842685,0,0,0,0
perturb,7.679999999998463,2.6799999999985147,-0.116295562830789,-0.036825654840645886,-0.04023332210067801,0.1250368447964969,0.1267064535873965,0.0014208045564315333,1.0,0.009263921801040647,0,0,0,0
perturb,7.719999999998441,2.7199999999984925,-0.11630856043768958,-0.03683366955542051,-0.040261789233002415,0.12512894048364542,0.12665324023675908,0.001294072204373942,1.0,0.009259337585674987,0,0,0,0
perturb,7.759999999998419,2.7599999999984703,-0.11631397525260986,-0.03719098536729541,-0.04032400580385448,0.12499684953390189,0.12668260506319817,0.0111729424179636,1.0,0.009258505981167963,0,0,0,0
perturb,7.799999999998397,2.799999999998448,-0.11622076952090771,-0.037662821209723314,-0.04034184250461171,0.12478375680114544,0.12662469893657638,0.010898753478314715,1.0,0.009260049633068496,0,0,0,0
perturb,7.8399999999983745,2.839999999998426,-0.11614718204094497,-0.03783628872289661,-0.04032886442325259,0.12477048611697555,0.12656205529611772,0.002313870137647964,1.0,0.009266532898505556,0,0,0,0
perturb,7.879999999998352,2.879999999998404,-0.11615400856652479,-0.03784976031511811,-0.04029874911581855,0.12480064251529578,0.12665381722150365,0.0012289687178974275,1.0,0.00926664564963054,0,0,0,0
perturb,7.91999999999833,2.9199999999983817,-0.11617689151771136,-0.03750115481496738,-0.040230010227153494,0.1250263461504932,0.12666214032332682,0.011035676052616263,1.0,0.009270047261937253,0,0,0,0
perturb,7.959999999998308,2.9599999999983595,-0.11627349006851105,-0.03703143911445195,-0.04021160485277569,0.12532625095132197,0.12670310847773208,0.010923343051491353,1.0,0.009270074368873315,0,0,0,0
perturb,7.999999999998286,2.9999999999983373,-0.11630585049053306,-0.03686967200869055,-0.04022815853434174,0.12545788793007048,0.12669192623884068,0.0014519202812108354,1.0,0.009263852204997461,0,0,0,0
perturb,8.039999999998335,3.039999999998386,-0.11631777222364413,-0.036876374537690056,-0.04025671007422767,0.12554644050383945,0.12663630017228855,0.0012598140480987766,1.0,0.009259186516713171,0,0,0,0
perturb,8.079999999998384,3.079999999998435,-0.11632300335541332,-0.03723390454609079,-0.040319151498589105,0.12541273423759303,0.12666625307451887,0.011188708148730853,1.0,0.00925849505629883,0,0,0,0
perturb,8.119999999998432,3.119999999998484,-0.116229258888675,-0.03770745939294353,-0.04033702753138541,0.1251960206683338,0.1266101835920501,0.010951795128300853,1.0,0.009260049084883143,0,0,0,0
perturb,8.159999999998481,3.159999999998533,-0.11615657803561422,-0.03788113442848934,-0.04032382011223669,0.12517821369081011,0.12655126138671055,0.002286300187610714,1.0,0.009266486828237766,0,0,0,0
perturb,8.19999999999853,3.1999999999985818,-0.11616258395010821,-0.03789435857458265,-0.040293686673947775,0.12520453773724965,0.12664325376795985,0.0012057967380927793,1.0,0.009266602752124336,0,0,0,0
perturb,8.23999999999858,3.2399999999986306,-0.11618410309673755,-0.037545433279526905,-0.040225065720269605,0.12542737586584404,0.12664939753688007,0.011044188098597349,1.0,0.009270015711030047,0,0,0,0
perturb,8.279999999998628,3.2799999999986795,-0.11628023009256606,-0.037074771666906814,-0.04020681176909509,0.12572474412335652,0.12668830534600126,0.01095128600777356,1.0,0.009270042793875036,0,0,0,0
perturb,8.319999999998677,3.3199999999987284,-0.11631352327345236,-0.036912584861900466,-0.04022340902659811,0.1258527917237347,0.12667740227785323,0.0014573319422178529,1.0,0.009263779093900271,0,0,0,0
perturb,8.359999999998726,3.3599999999987773,-0.11632488472050101,-0.03691917664728656,-0.04025218255295988,0.12593792135437332,0.12661998884872924,0.001256962414038801,1.0,0.009259086726471967,0,0,0,0
perturb,8.399999999998775,3.399999999998826,-0.11632968963193777,-0.03727814788322052,-0.040314701376985944,0.12580053288710571,0.12665039385977475,0.011233099729328993,1.0,0.009258485978673221,0,0,0,0
perturb,8.439999999998824,3.439999999998875,-0.11623534125618418,-0.037750996325259835,-0.04033229655666375,0.12557949427419063,0.12659551591669777,0.010918689785516328,1.0,0.009260091081378447,0,0,0,0
perturb,8.479999999998872,3.479999999998924,-0.11616400292605311,-0.03792324564482306,-0.040318822557423556,0.12555724012347938,0.12654101589698483,0.00223448024722202,1.0,0.009266458722722764,0,0,0,0
perturb,8.519999999998921,3.519999999998973,-0.11616930007665871,-0.03793513416720623,-0.04028843899587209,0.1255795277452357,0.1266339337739407,0.0012094101016957937,1.0,0.009266577329164036,0,0,0,0
