t,dt,force_n,tilt_rad,x,y,speed_m_s,effort_nm
6.459999999999511,0.0039999999999995595,0.0,0.0012260546568481482,0.0004244890171130825,3.3691728016251986e-06,5.4614970795269276e-05,0.7577160033868053
6.46399999999951,0.0039999999999995595,0.0,0.0012267664912388007,0.0004247062547160209,3.369381703420321e-06,5.4190449888605944e-05,0.7577165184238437
6.46799999999951,0.0039999999999995595,0.0,0.0012274665825030007,0.0004249216420212621,3.3695900762175133e-06,5.3714266657010845e-05,0.7577170307375947
6.471999999999509,0.0039999999999995595,0.0,0.0012281543071816254,0.0004251349765836145,3.36979790526744e-06,5.3187839676190284e-05,0.7577175403354484
6.475999999999509,0.0039999999999995595,0.0,0.001228829066611661,0.0004253460617327247,3.3700051773021133e-06,5.261262180505466e-05,0.7577180472252936
6.479999999999508,0.0039999999999995595,0.0,0.00122949028706614,0.0004255547067035412,3.370211880508919e-06,5.199009792945251e-05,0.7577185514155085
6.483999999999508,0.0039999999999995595,0.0,0.0012301374203460167,0.00042576072675774005,3.3704180045349157e-06,5.132178270134816e-05,0.757719052914954
6.4879999999995075,0.0039999999999995595,0.0,0.0012307699436501275,0.0004259639432961291,3.370623540616388e-06,5.060921828468508e-05,0.7577195517329666
6.491999999999507,0.0039999999999995595,0.0,0.0012313873600787104,0.0004261641839620609,3.370828481573569e-06,4.985397210995693e-05,0.7577200478793499
6.495999999999507,0.0039999999999995595,0.0,0.0012319891983268057,0.00042636128273587317,3.3710328218874626e-06,4.9057634631790656e-05,0.7577205413643663
6.499999999999506,0.0039999999999995595,0.0,0.0012325750133721962,0.00042655508002040253,3.3712365576937695e-06,4.822181710038933e-05,0.7577210321987254
6.503999999999506,0.0039999999999995595,0.0,0.0012331443859941683,0.00042674542271763056,3.3714396868223718e-06,4.7348149348198056e-05,0.7577215203935781
6.507999999999505,0.0039999999999995595,0.0,0.001233696923107094,0.0004269321642965068,3.37164220873503e-06,4.6438277587655646e-05,0.757722005960504
6.511999999999505,0.0039999999999995595,0.0,0.001234232257917056,0.00042711516485203474,3.3718441246188e-06,4.5493862231780704e-05,0.7577224889115037
6.515999999999504,0.0039999999999995595,0.0,0.0012347500494528432,0.00042729429115569156,3.3720454373730253e-06,4.451657573306401e-05,0.7577229692589855
6.519999999999504,0.0039999999999995595,0.0,0.0012352499830912266,0.0004274694166972721,3.3722461514737585e-06,4.350810044411472e-05,0.7577234470157608
6.5239999999995035,0.0039999999999995595,0.0,0.0012357317699176647,0.00042764042171824503,3.3724462730941296e-06,4.24701265030917e-05,0.7577239221950263
6.527999999999503,0.0039999999999995595,0.0,0.0012361951470813229,0.00042780719323673986,3.3726458099834355e-06,4.140434974794921e-05,0.7577243948103572
6.531999999999503,0.0039999999999995595,0.0,0.00123663987734637,0.0004279696250642589,3.37284477150129e-06,4.031246965440917e-05,0.7577248648756948
6.535999999999502,0.0039999999999995595,0.0,0.0012370657491879895,0.0004281276178142545,3.3730431685135222e-06,3.919618731102704e-05,0.7577253324053357
6.539999999999502,0.0039999999999995595,0.0,0.0012374725764449956,0.00042828107890268026,3.373241013320894e-06,3.8057203420494586e-05,0.7577257974139208
6.543999999999501,0.0039999999999995595,0.0,0.0012378601979786536,0.00042842992254066157,3.3734383196989597e-06,3.6897216338529125e-05,0.7577262599164225
6.547999999999501,0.0039999999999995595,0.0,0.0012382284778756879,0.00042857406971942433,3.373635102767967e-06,3.57179201470743e-05,0.7577267199281335
6.5519999999995004,0.0039999999999995595,0.0,0.0012385773046705779,0.00042871344818762324,3.3738313789138426e-06,3.452100276529681e-05,0.7577271774646529
6.5559999999995,0.0039999999999995595,0.0,0.0012389065914710068,0.00042884799242123525,3.3740271657319326e-06,3.33081440997151e-05,0.7577276325418778
6.5599999999995,0.0039999999999995595,0.0,0.001239216275372069,0.0004289776435861716,3.374222481968034e-06,3.208101423539021e-05,0.7577280851759889
6.563999999999499,0.0039999999999995595,0.0,0.0012395063172353413,0.0004291023494937706,3.374417347415697e-06,3.0841271666766616e-05,0.7577285353834374
6.567999999999499,0.0039999999999995595,0.0,0.0012397767013843594,0.0004292220645493509,3.3746117828052793e-06,2.9590561574241796e-05,0.7577289831809335
6.571999999999498,0.0039999999999995595,0.0,0.001240027754667261,0.0004293369447356483,3.374805764569131e-06,2.842802361131188e-05,0.7577289831809335
