sim_t,x,y,yaw,vx_cmd,wz_cmd,clearance_m
0.08333333300000001,-5.36014360340867e-07,-3.70991910485545e-11,2.795161075919924e-08,0.3,-5.517009209762803e-08,inf
0.145833333,0.010199275023095925,-5.7549627686184176e-08,-2.640048797844278e-06,0.3,5.358044103464862e-06,inf
0.208333333,0.0289428360372826,-9.934284956066772e-08,-1.77119169807066e-06,0.3,3.6781437334217336e-06,5.978842735290527
0.208333333,0.0289428360372826,-9.934284956066772e-08,-1.77119169807066e-06,0.3,3.6781437334217336e-06,5.978842735290527
0.208333333,0.0289428360372826,-9.934284956066772e-08,-1.77119169807066e-06,0.3,3.6781437334217336e-06,5.978842735290527
0.208333333,0.0289428360372826,-9.934284956066772e-08,-1.77119169807066e-06,0.3,3.6781437334217336e-06,5.978842735290527
0.208333333,0.0289428360372826,-9.934284956066772e-08,-1.77119169807066e-06,0.3,3.6781437334217336e-06,5.978842735290527
0.208333333,0.0289428360372826,-9.934284956066772e-08,-1.77119169807066e-06,0.3,3.6781437334217336e-06,5.978842735290527
0.22916666600000002,0.03519229023188986,-1.0972047148194275e-07,-1.4955354260629586e-06,0.3,3.1415796605219515e-06,5.978842735290527
0.25,0.041441669036203665,-1.1840106422944358e-07,-1.2305623283507094e-06,0.3,2.62418131708195e-06,5.978842735290527
0.291666666,0.053940513029714844,-1.3093232184698093e-07,-7.2974610279725e-07,0.3,1.6412898224986464e-06,5.978842735290527
0.375,0.07893817354779314,-1.3838697668998878e-07,1.5623331992375514e-07,0.3,-1.1697938142919004e-07,5.978842735290527
0.395833333,0.08518755275701664,-1.369253695303125e-07,3.5368710174029965e-07,0.3,-5.130896065920913e-07,5.919273853302002
0.395833333,0.08518755275701664,-1.369253695303125e-07,3.5368710174029965e-07,0.3,-5.130896065920913e-07,5.919273853302002
0.395833333,0.08518755275701664,-1.369253695303125e-07,3.5368710174029965e-07,0.3,-5.130896065920913e-07,5.919273853302002
0.395833333,0.08518755275701664,-1.369253695303125e-07,3.5368710174029965e-07,0.3,-5.130896065920913e-07,5.919273853302002
0.395833333,0.08518755275701664,-1.369253695303125e-07,3.5368710174029965e-07,0.3,-5.130896065920913e-07,5.919273853302002
0.416666666,0.0914369434255938,-1.3425591531744287e-07,5.412198976219279e-07,0.3,-8.910835362280274e-07,5.919273853302002
0.4375,0.09768639737483199,-1.3044366715060784e-07,7.189532759532707e-07,0.3,-1.2511345919534287e-06,5.919273853302002
0.5,0.11643461416058051,-1.127563059591734e-07,1.1936333796716609e-06,0.3,-2.2235317192049286e-06,5.919273853302002
0.5625,0.13518282937091655,-8.690106553721149e-08,1.587389602301953e-06,0.3,-3.046683184686525e-06,5.919273853302002
0.604166666,0.14768169175107082,-6.585299703573875e-08,1.8082360229230765e-06,0.3,-3.518320963443881e-06,5.858221054077148
0.604166666,0.14768169175107082,-6.585299703573875e-08,1.8082360229230765e-06,0.3,-3.518320963443881e-06,5.858221054077148
0.604166666,0.14768169175107082,-6.585299703573875e-08,1.8082360229230765e-06,0.3,-3.518320963443881e-06,5.858221054077148
0.604166666,0.14768169175107082,-6.585299703573875e-08,1.8082360229230765e-06,0.3,-3.518320963443881e-06,5.858221054077148
0.604166666,0.14768169175107082,-6.585299703573875e-08,1.8082360229230765e-06,0.3,-3.518320963443881e-06,5.858221054077148
0.625,0.15393107363100267,-5.433789488222918e-08,1.906823673560989e-06,0.3,-3.7321498126329175e-06,5.858221054077148
0.645833333,0.16018050072373582,-4.2226935516707046e-08,1.9983554523789473e-06,0.3,-3.932911730875324e-06,5.858221054077148
0.729166666,0.18517817028710565,1.12861208613753e-08,2.2947527272419073e-06,0.3,-4.605893034775464e-06,5.858221054077148
0.791666666,0.2039263875999277,5.564427880017749e-08,2.4537362613585783e-06,0.3,-4.9925472237607075e-06,5.858221054077148
0.8125,0.2101758323709884,7.104086230622663e-08,2.4958728493963193e-06,0.3,-5.101106532245832e-06,5.798180103302002
0.8125,0.2101758323709884,7.104086230622663e-08,2.4958728493963193e-06,0.3,-5.101106532245832e-06,5.798180103302002
0.8125,0.2101758323709884,7.104086230622663e-08,2.4958728493963193e-06,0.3,-5.101106532245832e-06,5.798180103302002
0.8125,0.2101758323709884,7.104086230622663e-08,2.4958728493963193e-06,0.3,-5.101106532245832e-06,5.798180103302002
0.8125,0.2101758323709884,7.104086230622663e-08,2.4958728493963193e-06,0.3,-5.101106532245832e-06,5.798180103302002
0.833333333,0.21642521197896364,8.668872323087798e-08,2.532389306608401e-06,0.3,-5.199053587608751e-06,5.798180103302002
0.854166666,0.22267460292580604,1.0255550817134383e-07,2.5645312511909226e-06,0.3,-5.288838191642987e-06,5.798180103302002
0.9375000000000001,0.2476722735403588,1.6765066048188195e-07,2.650728007272731e-06,0.3,-5.568379648293783e-06,5.798180103302002
1.0,0.26642048805324436,2.175218777847092e-07,2.677738989885522e-06,0.3,-5.707314493994436e-06,5.798180103302002
