sim_t,x,y,yaw,vx_cmd,wz_cmd,clearance_m
0.125,-7.899877540490719e-07,-3.616887599659758e-11,6.870490046603577e-08,0.3,-1.1167556426087817e-07,inf
0.1875,0.010199017030837835,-5.657554464454149e-08,-2.5779565899553703e-06,0.3,5.257725542588676e-06,inf
0.208333333,0.01644371715365238,-7.191875432725173e-08,-2.278787924454384e-06,0.3,4.680501138705329e-06,5.991177082061768
0.208333333,0.01644371715365238,-7.191875432725173e-08,-2.278787924454384e-06,0.3,4.680501138705329e-06,5.991177082061768
0.208333333,0.01644371715365238,-7.191875432725173e-08,-2.278787924454384e-06,0.3,4.680501138705329e-06,5.991177082061768
0.208333333,0.01644371715365238,-7.191875432725173e-08,-2.278787924454384e-06,0.3,4.680501138705329e-06,5.991177082061768
0.208333333,0.01644371715365238,-7.191875432725173e-08,-2.278787924454384e-06,0.3,4.680501138705329e-06,5.991177082061768
0.208333333,0.01644371715365238,-7.191875432725173e-08,-2.278787924454384e-06,0.3,4.680501138705329e-06,5.991177082061768
0.22916666600000002,0.022693121477714285,-8.542062693946038e-08,-1.985600233410785e-06,0.3,4.11292480450464e-06,5.991177082061768
0.291666666,0.04144141062634131,-1.152915961773553e-07,-1.159569775577466e-06,0.3,2.503645197243335e-06,5.991177082061768
0.354166666,0.060189662142917634,-1.304375080561536e-07,-4.2131497810251307e-07,0.3,1.0505768783551e-06,5.991177082061768
0.395833333,0.0726884700273234,-1.331964928838763e-07,1.9110543446545517e-08,0.3,1.7541279317860426e-07,5.931606292724609
0.395833333,0.0726884700273234,-1.331964928838763e-07,1.9110543446545517e-08,0.3,1.7541279317860426e-07,5.931606292724609
0.395833333,0.0726884700273234,-1.331964928838763e-07,1.9110543446545517e-08,0.3,1.7541279317860426e-07,5.931606292724609
0.395833333,0.0726884700273234,-1.331964928838763e-07,1.9110543446545517e-08,0.3,1.7541279317860426e-07,5.931606292724609
0.395833333,0.0726884700273234,-1.331964928838763e-07,1.9110543446545517e-08,0.3,1.7541279317860426e-07,5.931606292724609
0.416666666,0.07893791451223836,-1.325710655753566e-07,2.2420109340825421e-07,0.3,-2.3470902820823417e-07,5.931606292724609
0.4375,0.085187293609861,-1.3068977365062216e-07,4.1869791117599116e-07,0.3,-6.254181805620024e-07,5.931606292724609
0.479166666,0.09768613794476452,-1.234198526092848e-07,7.787278565455922e-07,0.3,-1.3539571788147732e-06,5.931606292724609
0.5625,0.12268379890161454,-9.651020513422735e-08,1.3883611298675674e-06,0.3,-2.6086058127531743e-06,5.931606292724609
0.604166666,0.13518256896806286,-7.774789837548689e-08,1.6410680021415845e-06,0.3,-3.1399742194519795e-06,5.870551109313965
0.604166666,0.13518256896806286,-7.774789837548689e-08,1.6410680021415845e-06,0.3,-3.1399742194519795e-06,5.870551109313965
0.604166666,0.13518256896806286,-7.774789837548689e-08,1.6410680021415845e-06,0.3,-3.1399742194519795e-06,5.870551109313965
0.604166666,0.13518256896806286,-7.774789837548689e-08,1.6410680021415845e-06,0.3,-3.1399742194519795e-06,5.870551109313965
0.604166666,0.13518256896806286,-7.774789837548689e-08,1.6410680021415845e-06,0.3,-3.1399742194519795e-06,5.870551109313965
0.625,0.14143202282307182,-6.72301770284434e-08,1.7551990077757126e-06,0.3,-3.383065827460962e-06,5.870551109313965
0.645833333,0.14768143093114036,-5.602336444975906e-08,1.860326380596916e-06,0.3,-3.6093063632734496e-06,5.870551109313965
0.708333333,0.16642968409599568,-1.8765131341264282e-08,2.131385596206353e-06,0.3,-4.205736844718868e-06,5.870551109313965
0.770833333,0.18517790803332912,2.30115272769342e-08,2.3401543956344797e-06,0.3,-4.686008444381154e-06,5.870551109313965
0.8125,0.1976766977569946,5.282609566903753e-08,2.447896389210377e-06,0.3,-4.947333885955336e-06,5.810506343841553
0.8125,0.1976766977569946,5.282609566903753e-08,2.447896389210377e-06,0.3,-4.947333885955336e-06,5.810506343841553
0.8125,0.1976766977569946,5.282609566903753e-08,2.447896389210377e-06,0.3,-4.947333885955336e-06,5.810506343841553
0.8125,0.1976766977569946,5.282609566903753e-08,2.447896389210377e-06,0.3,-4.947333885955336e-06,5.810506343841553
0.8125,0.1976766977569946,5.282609566903753e-08,2.447896389210377e-06,0.3,-4.947333885955336e-06,5.810506343841553
0.8125,0.1976766977569946,5.282609566903753e-08,2.447896389210377e-06,0.3,-4.947333885955336e-06,5.810506343841553
0.833333333,0.20392612449340786,6.821002730399845e-08,2.4938596809838595e-06,0.3,-5.063248280726615e-06,5.810506343841553
0.875,0.21642494823738315,9.976160668067049e-08,2.56912277999675e-06,0.3,-5.263671990955394e-06,5.810506343841553
0.9375000000000001,0.235173200172969,1.4860205990085892e-07,2.6488045282222626e-06,0.3,-5.502123363418173e-06,5.810506343841553
1.020833333,0.2601708310935856,2.1548165784402627e-07,2.7023782061485773e-06,0.3,-5.721279388169565e-06,5.748971939086914
