t,tilt,effort_max,joint_speed_max
9.543999999,0.0012214941618745802,0.7578241022770476,0.0002482715595017664
9.547999999,0.001221488541732655,0.7578241168385458,0.0002480999817285693
9.551999999,0.0012214829334716484,0.7578241313213026,0.0002479275867609205
9.555999999,0.0012214773360919137,0.7578241457294459,0.00024775443836925906
9.559999999,0.0012214717485937857,0.7578241600660123,0.0002475805968209525
9.563999999,0.0012214661698866879,0.7578241743331845,0.00024740612005970896
9.567999999,0.0012214605990618097,0.7578241885324942,0.00024723106460262635
9.571999998999999,0.001221455035210324,0.7578242026649702,0.0002470554859810983
9.575999999,0.001221449477332493,0.7578242167312872,0.0002468794390194117
9.579999999,0.0012214439246103494,0.757824230731865,0.0002467029779210664
9.583999999,0.0012214383762259105,0.7578242446669491,0.00024652615628536996
9.587999999,0.0012214328316338646,0.7578242585366735,0.00024634902707883975
9.591999999,0.0012214272901070987,0.7578242723411097,0.00024617164256789174
9.595999999,0.0012214217511002786,0.757824286080302,0.0002459940541437214
9.599999999,0.0012214162142498534,0.7578242997542897,0.00024581631233304223
9.603999999,0.0012214106791013678,0.7578243133631273,0.0002456384665026821
9.607999999,0.0012214051454730512,0.7578243403857237,0.0002452007838361338
9.611999999,0.0012213996198186554,0.7578243562210628,0.00024485776085684147
9.615999999,0.00122139411877263,0.7578243701092893,0.00024457628098232815
9.619999999000001,0.0012213886349725332,0.7578243830031512,0.00024433513355623317
9.623999999,0.0012213831632373628,0.7578243954360466,0.00024412071035655135
9.627999999,0.001221377699749512,0.7578244076959624,0.0002439242584847427
9.631999999,0.0012213722416912019,0.7578244199291547,0.00024374012675883446
9.635999999,0.0012213667870627034,0.7578244322016633,0.00024356464595931893
9.639999999,0.001221361334773257,0.7578244445355363,0.00024339541417274296
9.643999999,0.0012213558840956868,0.7578244569299243,0.0002432308402894643
9.647999999,0.0012213504346664092,0.7578244693731778,0.00024306985246636833
9.651999999000001,0.001221344986758146,0.7578244818495794,0.0002429117120197796
9.655999999,0.001221339540643624,0.7578244943429421,0.00024275589449131393
9.659999999,0.0012213340970500869,0.7578245068383844,0.00024260201369932514
9.663999999,0.0012213286567047921,0.757824519323083,0.0002424497732396096
9.667999999,0.0012213232206986226,0.7578245317864487,0.0002422989354336622
9.671999999,0.0012213177899406734,0.7578245442200171,0.0002421493016181052
9.675999999,0.0012213123654309602,0.7578245566172009,0.00024200069954737337
9.679999999,0.0012213069484422294,0.7578245689730079,0.0002418529753456991
9.683999999000001,0.0012213015398836304,0.757824581283747,0.00024170598840291379
9.687999999,0.001221296140755234,0.757824581283747,0.00024181253714072198
9.691999999,0.0012212907455119153,0.7578245935467666,0.00024183024173983763
9.695999999,0.0012212853382451525,0.7578246033923663,0.0002417875291292382
9.699999999,0.0012212799256818695,0.7578246149307921,0.00024170530638735095
9.703999999,0.001221274514276389,0.7578246274087971,0.00024159697723236326
9.707999999,0.00122126910902863,0.7578246402574229,0.00024147113256624197
9.711999999,0.0012212637133931685,0.757824653165077,0.00024133329380429845
9.715999999,0.0012212583298246522,0.7578246659786,0.00024118702446855635
9.719999999,0.0012212529598686858,0.7578246786326102,0.00024103463912448567
9.723999999,0.0012212476046163559,0.7578246911077299,0.00024087765545070567
9.727999999,0.0012212422646133124,0.7578247034073158,0.00024071708258381936
9.731999999,0.0012212369400415746,0.7578247155448392,0.00024055360504822424
9.735999999,0.0012212316304467939,0.7578247275372089,0.00024038770010986353
9.739999999,0.0012212263355564337,0.7578247394013696,0.0002402197126656829
9.743999999,0.0012212210544615763,0.7578247511526974,0.0002400499029142754
9.747999999,0.0012212157863441988,0.7578247628043748,0.00023987847686359165
9.751999999,0.0012212105301135287,0.7578247743672829,0.00023970560560292176
9.755999999,0.0012212052844969503,0.7578247858501473,0.00023953143772557702
9.759999999,0.0012212000484036504,0.7578247972598037,0.00023935610709788688
9.763999999,0.0012211948205609713,0.7578248086014991,0.0002391797377417987
9.767999999,0.00122118959960532,0.7578248198791829,0.00023900244691703055
9.771999999,0.0012211843843549074,0.7578248310957716,0.00023882434696963955
9.775999999,0.001221179173627924,0.7578248422533755,0.00023864554645680497
9.779999999,0.0012211739661516262,0.7578248533534936,0.00023846615074471627
9.783999999,0.0012211687609259923,0.7578248643971699,0.00023828626230990797
